ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	14/504	46/5321	5.39600673106204e-05	0.00497688755099685	0.00466890107653442	RPS0A/ENP1/BUD21/RRP5/NOP58/LOC1/MPP10/RRS1/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8	14
BP	GO:0022413	reproductive process in single-celled organism	30/504	151/5321	5.87959194820583e-05	0.00497688755099685	0.00466890107653442	LDS1/GIP1/STE3/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/YKU80/GAS4/SPR6/STB1/MCK1/SAE2/BUD3/SHE4/FMP45/PRM1/RRT12/PFS1/RRT8/SPR3/SPR28/GAS2/STE2/OSW5/FUS2/FIG1	30
BP	GO:0070726	cell wall assembly	15/504	52/5321	5.88717423440856e-05	0.00497688755099685	0.00466890107653442	LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/RRT12/PFS1/RRT8/GAS2/OSW5	15
BP	GO:0000478	endonucleolytic cleavage involved in rRNA processing	16/504	58/5321	6.11787037614855e-05	0.00497688755099685	0.00466890107653442	RPS0A/RPL17B/ENP1/BUD21/RRP5/DBP3/NOP58/LOC1/MPP10/RRS1/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8	16
BP	GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16/504	58/5321	6.11787037614855e-05	0.00497688755099685	0.00466890107653442	RPS0A/RPL17B/ENP1/BUD21/RRP5/DBP3/NOP58/LOC1/MPP10/RRS1/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8	16
BP	GO:0034470	ncRNA processing	69/504	468/5321	8.060173330569e-05	0.00624471524230275	0.00585827134302008	NRD1/MAK11/RPL8B/RPS20/NSR1/YTM1/RPS8B/GAR1/EBP2/RPM2/RPS0A/RRP12/RPL17B/XRN1/RPS7A/RPS2/ENP1/RPL30/UTP21/BUD21/DUS3/RRB1/PUS1/RRP5/DBP3/RIX1/CBF5/NOP58/NOP56/PUS7/UTP15/UTP9/LOC1/MPP10/SSF1/NAB3/NIP7/UTP4/IPI3/RRP15/RRS1/IMP4/RPF2/RRP42/UTP22/TRM82/NOP7/MAK16/NOC4/RRP1/FAF1/UTP8/UTP6/IPI1/SAS10/TRM112/NOP19/RLI1/UTP7/SEN34/NOC3/BMT2/RRP3/SLX9/EFG1/BUD22/SEN2/REX4/DBP8	69
BP	GO:0022414	reproductive process	69/504	470/5321	9.23877697955453e-05	0.00661277743533289	0.00620355661451991	ZIP1/LDS1/GIP1/STE3/IME4/MF(ALPHA)1/TEP1/SSP1/QDR3/MND1/DIT2/GMC2/FPR3/CRR1/SMK1/POL30/DMC1/DIT1/YKU80/GIN4/GAS4/SPR6/GAC1/RAD52/BEM1/MSC1/RFA1/STB1/RAD55/MCK1/CST9/POL1/TOP2/SAE2/BUD3/BFR1/TUB2/SSF1/MND2/SHE4/CDC28/FMP45/KAR4/PRM1/BUD6/RRT12/AME1/PFS1/FUS3/RRT8/PPH3/RFA3/SPC110/SPR3/KAR5/SPR28/GAS2/REC114/STE2/SPO11/CLB5/ECM11/TPM2/OSW5/AFB1/FUS2/MEI5/FIG1/MFA1	69
BP	GO:0009262	deoxyribonucleotide metabolic process	6/504	10/5321	0.000105691258530847	0.00661277743533289	0.00620355661451991	RNR2/RNR1/DUT1/CDC8/CDC21/DCD1	6
BP	GO:0009263	deoxyribonucleotide biosynthetic process	6/504	10/5321	0.000105691258530847	0.00661277743533289	0.00620355661451991	RNR2/RNR1/DUT1/CDC8/CDC21/DCD1	6
BP	GO:0009272	fungal-type cell wall biogenesis	20/504	86/5321	0.000109839927840684	0.00661277743533289	0.00620355661451991	LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/GAS5/GAS3/CWH41/RRT12/PFS1/RRT8/KRE5/GAS2/OSW5/RPI1	20
BP	GO:1903046	meiotic cell cycle process	45/504	272/5321	0.000112031837556331	0.00661277743533289	0.00620355661451991	ZIP1/LDS1/GIP1/TEP1/SSP1/QDR3/MND1/DIT2/GMC2/FPR3/CRR1/SMK1/POL30/DMC1/DIT1/GAS4/SPR6/RAD52/MSC1/RFA1/RAD55/MCK1/CST9/POL1/TOP2/SAE2/TUB2/MND2/CDC28/FMP45/RRT12/PFS1/FUS3/RRT8/PPH3/RFA3/SPR3/SPR28/GAS2/REC114/SPO11/CLB5/ECM11/OSW5/MEI5	45
BP	GO:0006407	rRNA export from nucleus	8/504	18/5321	0.000113803176514641	0.00661277743533289	0.00620355661451991	RPS10A/RPS0A/RPS3/RPS2/RPS26A/RPS15/RPS5/SRM1	8
BP	GO:0051029	rRNA transport	8/504	18/5321	0.000113803176514641	0.00661277743533289	0.00620355661451991	RPS10A/RPS0A/RPS3/RPS2/RPS26A/RPS15/RPS5/SRM1	8
BP	GO:0000003	reproduction	70/504	486/5321	0.000150113886999645	0.00842190669477317	0.00790073089471814	ZIP1/LDS1/GIP1/STE3/IME4/MF(ALPHA)1/TEP1/SSP1/QDR3/MND1/DIT2/GMC2/FPR3/CRR1/SMK1/POL30/DMC1/DIT1/YKU80/GIN4/GAS4/SPR6/GAC1/RAD52/BEM1/MSC1/RFA1/STB1/RAD55/MCK1/CST9/POL1/TOP2/SAE2/BUD3/BFR1/TUB2/SSF1/MND2/SHE4/CDC28/AXL2/FMP45/KAR4/PRM1/BUD6/RRT12/AME1/PFS1/FUS3/RRT8/PPH3/RFA3/SPC110/SPR3/KAR5/SPR28/GAS2/REC114/STE2/SPO11/CLB5/ECM11/TPM2/OSW5/AFB1/FUS2/MEI5/FIG1/MFA1	70
BP	GO:0022616	DNA strand elongation	12/504	39/5321	0.000164187211530681	0.00861718042452961	0.0080839204319011	TOP1/POL30/PRI2/POL1/PSF1/TOP2/SAE2/RNH202/RFC2/PRI1/DPB4/MCM10	12
BP	GO:0034471	ncRNA 5'-end processing	12/504	39/5321	0.000164187211530681	0.00861718042452961	0.0080839204319011	RPM2/BUD21/RRP5/NOP58/LOC1/MPP10/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8	12
CC	GO:0030684	preribosome	53/504	186/5325	3.79313422128702e-14	1.24794115880343e-11	1.14991858497964e-11	NOC2/YTM1/RPL25/RPS8B/RPL12B/EBP2/RPS0A/RRP12/RPS3/RPP0/RPL17B/RPS7A/RPS2/ENP1/UTP21/BUD21/RRP5/RPS5/DBP3/CBF5/NOP58/NOP56/UTP15/UTP9/LOC1/MPP10/SSF1/NIP7/UTP4/RRP15/RRS1/IMP4/RPF2/UTP22/NOP7/MAK16/NOC4/RRP1/UTP8/UTP6/IPI1/SAS10/NOP19/RLI1/UTP7/NOG2/NOC3/SLX9/PUF6/EFG1/BUD22/DBP8/HMO1	53
CC	GO:0030686	90S preribosome	31/504	92/5325	9.08717522141788e-11	1.49484032392324e-08	1.37742445461492e-08	NOC2/YTM1/RPS8B/RPS0A/RRP12/RPS3/RPP0/RPS7A/ENP1/UTP21/BUD21/RRP5/RPS5/CBF5/NOP58/NOP56/UTP15/UTP9/MPP10/UTP4/IMP4/UTP22/NOP7/NOC4/UTP8/UTP6/NOP19/UTP7/SLX9/BUD22/DBP8	31
CC	GO:0032040	small-subunit processome	19/504	54/5325	1.97784301860896e-07	2.16903451040783e-05	1.99866241880485e-05	RPS7A/RPS2/UTP21/BUD21/RRP5/NOP58/NOP56/UTP15/UTP9/MPP10/UTP4/IMP4/UTP22/NOC4/UTP8/UTP6/SAS10/UTP7/HMO1	19
CC	GO:0005730	nucleolus	65/504	382/5325	1.06550641494172e-06	8.76379026289566e-05	8.07541703955832e-05	IME4/TOP1/MAK11/FPR3/NSR1/NOC2/YTM1/GAR1/EBP2/RRP12/RRN3/RPS7A/RPS2/ENP1/RPB5/SLX8/UTP21/BUD21/RRB1/RRP5/AIR1/DBP3/CBF5/NOP58/NOP56/UTP15/UTP9/LOC1/MPP10/RPO26/SSF1/NIP7/UTP4/RRP15/RRS1/RPA135/IMP4/RPF2/RRP42/UTP22/NOP7/MAK16/NOC4/RRP1/FAF1/UTP8/SRP40/RPA190/UTP6/SAS10/TRM112/NOP19/UTP7/NOG2/NOC3/BMT2/RRP3/SLX9/PUF6/EFG1/SGD1/BUD22/REX4/DBP8/HMO1	65
CC	GO:0030687	preribosome, large subunit precursor	22/504	86/5325	9.91814614056895e-06	0.000652614016049437	0.000601352860733444	NOC2/YTM1/RPL25/RPL12B/EBP2/RPP0/RPL17B/DBP3/LOC1/SSF1/NIP7/RRP15/RRS1/RPF2/NOP7/MAK16/RRP1/IPI1/RLI1/NOG2/NOC3/PUF6	22
CC	GO:0005619	ascospore wall	7/504	14/5325	0.000124037959896395	0.00680141480098569	0.00626718113160735	LDS1/CRR1/CDC11/RRT12/RRT8/SPR3/SPR28	7
MF	GO:0030515	snoRNA binding	11/504	26/5313	1.03412597068014e-05	0.00418821018125457	0.00418821018125457	GAR1/ENP1/BUD21/RRP5/NOP58/NOP56/UTP15/UTP9/IMP4/UTP8/UTP6	11
