ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0097384	cellular lipid biosynthetic process	15/601	31/5321	2.78965650398202e-07	3.35925996645975e-05	3.15689995600826e-05	HMG1/ERG25/DAP1/ERG3/ERG10/ERG24/ERG2/ERG26/ERG1/ERG6/ERG8/UPC2/ERG13/NCP1/ERG27	15
BP	GO:1902652	secondary alcohol metabolic process	16/601	35/5321	2.98512437777821e-07	3.35925996645975e-05	3.15689995600826e-05	HMG1/ERG25/DAP1/ERG3/ERG10/ERG24/ERG2/ERG26/ERG1/BDH1/ERG6/ERG8/UPC2/ERG13/NCP1/ERG27	16
BP	GO:0043436	oxoacid metabolic process	84/601	441/5321	3.92597769219266e-07	4.02858584207449e-05	3.78590600150053e-05	GCR1/ARO10/SCS7/ERG10/ISA1/GLK1/ARG4/CYS3/SPE1/TRP3/YAT2/UGA2/SER1/ICL2/HIS5/ASP1/DUG3/HIS2/HIS1/ICL1/CIT3/LEU2/AGX1/PDH1/PEX11/YAT1/LYS4/GFA1/POT1/CAT2/PDX1/LSC1/MET8/IAH1/MDH2/CRC1/EHD3/ACS1/XBP1/HOM3/MLS1/RMT2/MSD1/FOX2/KGD2/ABZ1/PFK27/MDH1/GLO4/MET13/ALD6/IDP2/ISM1/MET4/YMR31/CAR1/LAT1/LEU1/ACH1/PYC2/ILV2/ETR1/CEM1/FAU1/PHO84/MDH3/GDH3/ADH3/ARG3/ADR1/ADH2/AIM10/ARG8/HSP31/IDP1/GND1/ARO8/URA2/CAR2/ADH1/CAT8/GDH2/LSC2/SPS19	84
BP	GO:0032787	monocarboxylic acid metabolic process	45/601	187/5321	4.05722507791862e-07	4.02858584207449e-05	3.78590600150053e-05	GCR1/ARO10/SCS7/ERG10/ISA1/GLK1/SPE1/YAT2/UGA2/ICL2/ASP1/ICL1/CIT3/LEU2/PDH1/PEX11/YAT1/POT1/CAT2/PDX1/IAH1/CRC1/EHD3/ACS1/XBP1/MLS1/FOX2/ABZ1/PFK27/GLO4/ALD6/IDP2/LAT1/ACH1/PYC2/ETR1/CEM1/MDH3/ADR1/HSP31/IDP1/GND1/ADH1/CAT8/SPS19	45
BP	GO:0008204	ergosterol metabolic process	15/601	34/5321	1.24351478792659e-06	0.000110476471685268	0.000103821428554314	HMG1/ERG25/DAP1/ERG3/ERG10/ERG24/ERG2/ERG26/ERG1/ERG6/ERG8/UPC2/ERG13/NCP1/ERG27	15
BP	GO:0016128	phytosteroid metabolic process	15/601	34/5321	1.24351478792659e-06	0.000110476471685268	0.000103821428554314	HMG1/ERG25/DAP1/ERG3/ERG10/ERG24/ERG2/ERG26/ERG1/ERG6/ERG8/UPC2/ERG13/NCP1/ERG27	15
BP	GO:0005975	carbohydrate metabolic process	60/601	300/5321	4.29195514414718e-06	0.000362241014166022	0.000340419810643674	GCR1/OPI10/CWH41/SIP4/PCK1/FBP1/ARA1/GLK1/GUT2/GUT1/YIG1/FBP26/SKT5/CRH1/DOG2/RKI1/GAL10/GEP4/ICL1/LEU2/UTR2/GIP2/MIG2/GAL7/GFA1/GAL80/GPD2/SOR1/SEC53/MDH2/GAL1/HSP104/MLS1/VID24/RGT1/CRZ1/PGM2/XKS1/CHS2/PFK27/MDH1/EXG1/HOC1/IDP2/DSE4/SOL3/PYC2/TRS65/TSL1/UME6/MDH3/ACF2/SHB17/MIG1/PKP1/IDP1/GND1/INO1/ADH1/CAT8	60
BP	GO:0044107	cellular alcohol metabolic process	15/601	37/5321	4.53067450253788e-06	0.000364179931442092	0.000342241928587699	HMG1/ERG25/DAP1/ERG3/ERG10/ERG24/ERG2/ERG26/ERG1/ERG6/ERG8/UPC2/ERG13/NCP1/ERG27	15
BP	GO:0016125	sterol metabolic process	18/601	53/5321	9.93086383599128e-06	0.000761968097961513	0.000716067550279371	HMG1/ERG25/DAP1/ERG3/ERG10/ERG24/ERG2/PDR16/MVD1/ERG26/ERG1/CYB5/ERG6/ERG8/UPC2/ERG13/NCP1/ERG27	18
BP	GO:0008202	steroid metabolic process	18/601	54/5321	1.33566815201494e-05	0.000980264278522267	0.000921213686538448	HMG1/ERG25/DAP1/ERG3/ERG10/ERG24/ERG2/PDR16/MVD1/ERG26/ERG1/CYB5/ERG6/ERG8/UPC2/ERG13/NCP1/ERG27	18
BP	GO:0006084	acetyl-CoA metabolic process	8/601	13/5321	1.94223218133809e-05	0.0012618179567649	0.00118580672290141	HMG1/MVD1/ERG8/PDX1/ACS1/KGD2/LAT1/ACH1	8
BP	GO:0006097	glyoxylate cycle	7/601	10/5321	2.00425561680688e-05	0.0012618179567649	0.00118580672290141	ICL1/LEU2/MLS1/IDP2/MDH3/IDP1/CAT8	7
BP	GO:0006637	acyl-CoA metabolic process	10/601	20/5321	2.01831071283485e-05	0.0012618179567649	0.00118580672290141	HMG1/MVD1/ERG8/PDX1/LSC1/ACS1/KGD2/LAT1/ACH1/LSC2	10
BP	GO:0035383	thioester metabolic process	10/601	20/5321	2.01831071283485e-05	0.0012618179567649	0.00118580672290141	HMG1/MVD1/ERG8/PDX1/LSC1/ACS1/KGD2/LAT1/ACH1/LSC2	10
BP	GO:0044283	small molecule biosynthetic process	69/601	387/5321	4.86593002919112e-05	0.00270906918537875	0.00254587631726476	GCR1/HMG1/ARO10/ERG25/DAP1/ERG3/SIP4/SCS7/ERG10/ERG24/PCK1/FBP1/ISA1/GLK1/ERG2/ARG4/CYS3/SPE1/ERG26/TRP3/ERG1/YIG1/BDH1/SER1/HIS5/RKI1/HIS2/HIS1/LEU2/ERG6/AGX1/LYS4/ERG8/UPC2/MET8/MDH2/THI4/HOM3/VID24/ABZ1/PFK27/MET13/ALD6/MET4/LEU1/PYC2/ERG13/GUK1/ILV2/ETR1/THI13/CEM1/NCP1/ERG27/FAU1/UME6/GDH3/ADH3/ARG3/ADH2/ARG8/HSP31/IDP1/INO1/ARO8/URA2/CAR2/ADH1/CAT8	69
BP	GO:0006099	tricarboxylic acid cycle	12/601	30/5321	4.88227438233472e-05	0.00270906918537875	0.00254587631726476	ICL1/CIT3/LSC1/MDH2/MLS1/KGD2/MDH1/IDP2/YMR31/MDH3/IDP1/LSC2	12
BP	GO:0006101	citrate metabolic process	12/601	30/5321	4.88227438233472e-05	0.00270906918537875	0.00254587631726476	ICL1/CIT3/LSC1/MDH2/MLS1/KGD2/MDH1/IDP2/YMR31/MDH3/IDP1/LSC2	12
BP	GO:0046487	glyoxylate metabolic process	7/601	11/5321	4.97518630016239e-05	0.00270906918537875	0.00254587631726476	ICL1/LEU2/MLS1/IDP2/MDH3/IDP1/CAT8	7
BP	GO:0044282	small molecule catabolic process	32/601	139/5321	5.13737184084863e-05	0.00270996364604765	0.0025467168961049	ARO10/ERG10/GUT2/GUT1/UGA2/ICL2/ASP1/GAL10/CIT3/PDH1/GAL7/DUR3/POT1/GAL1/EHD3/XBP1/FOX2/PGM2/XKS1/KGD2/GLO4/ALD6/CAR1/MDH3/ADH3/ADR1/ADH2/HSP31/CAR2/ADH1/GDH2/SPS19	32
BP	GO:0006631	fatty acid metabolic process	19/601	65/5321	6.21155330955401e-05	0.00317730363228096	0.00298590457336456	SCS7/ERG10/YAT2/ICL2/CIT3/PDH1/PEX11/YAT1/POT1/CAT2/CRC1/EHD3/FOX2/ACH1/ETR1/CEM1/MDH3/ADR1/SPS19	19
BP	GO:1990542	mitochondrial transmembrane transport	18/601	60/5321	6.62940490639956e-05	0.00329130455353013	0.00309303814053998	ZIM17/TOM7/TIM17/HSP10/HEM25/YMC1/TIM9/TOM6/TIM50/TIM8/MIA40/HSP60/YIA6/AGC1/TIM13/MRS4/SSC1/TOM40	18
BP	GO:0072350	tricarboxylic acid metabolic process	12/601	31/5321	7.15884578026308e-05	0.00345260905059545	0.00324462574161097	ICL1/CIT3/LSC1/MDH2/MLS1/KGD2/MDH1/IDP2/YMR31/MDH3/IDP1/LSC2	12
BP	GO:0009062	fatty acid catabolic process	10/601	23/5321	9.10443328962864e-05	0.00426896760913698	0.00401180730042993	ERG10/ICL2/CIT3/PDH1/POT1/EHD3/FOX2/MDH3/ADR1/SPS19	10
BP	GO:0055114	oxidation-reduction process	73/601	425/5321	0.000103060470194748	0.0047017857753712	0.00441855273352731	HMG1/ERG25/ERG3/SCS7/ERG10/ERG24/ARA1/GUT2/ERG26/ERG1/PDI1/BDH1/UGA2/CYB5/HBN1/ICL1/CIT3/LEU2/RNR2/GIP2/HAP1/MAM33/PEX11/POT1/GAL80/GPD2/SOR1/MXR2/LSC1/MET8/MDH2/FRE4/EHD3/ACS1/MLS1/FOX2/PGM2/YFH1/ECM4/KGD2/TRX3/DUS3/MDH1/MET13/ALD6/CTT1/IDP2/YMR31/MIA40/TDA5/FET3/AIM17/ETR1/AGC1/NCP1/ERG27/CIR1/COX13/MDH3/SOD2/RGI1/SHB17/GDH3/ADH3/ADR1/ADH2/IDP1/GND1/ADH1/FMO1/GDH2/LSC2/SPS19	73
BP	GO:0007052	mitotic spindle organization	11/601	29/5321	0.000178122995835967	0.00791241097292402	0.00743577159902501	CLB5/CIN8/IPL1/BIR1/SPC72/KAR3/SPC110/ASE1/BAS1/CIK1/CNM67	11
BP	GO:0015846	polyamine transport	7/601	13/5321	0.000210909083633781	0.00912857777368777	0.00857867716696649	UGA4/DUR3/TPO1/PTK2/GAP1/TPO3/TPO4	7
BP	GO:0005996	monosaccharide metabolic process	23/601	94/5321	0.000224246078657998	0.00929393908212154	0.00873407719927486	SIP4/PCK1/FBP1/GLK1/FBP26/DOG2/RKI1/GAL10/GAL7/GAL80/SOR1/SEC53/MDH2/GAL1/VID24/RGT1/PGM2/XKS1/PFK27/PYC2/PKP1/ADH1/CAT8	23
BP	GO:0006839	mitochondrial transport	25/601	106/5321	0.000225741411354848	0.00929393908212154	0.00873407719927486	MMM1/ZIM17/TOM7/SAL1/TIM17/HSP10/CRC1/HEM25/YMC1/TIM9/TOM6/TIM50/TOM5/TIM8/MIA40/HSP60/YIA6/AGC1/GGC1/TIM13/MRS4/OM14/SSC1/TPC1/TOM40	25
BP	GO:0017144	drug metabolic process	52/601	285/5321	0.000241655425348687	0.00971224661877581	0.00912718611530004	GCR1/ARO10/ISA1/GLK1/CYS3/UGA2/SKT5/ICL2/CRH1/DAL2/RKI1/ICL1/CIT3/UTR2/PHO3/BNI4/AGX1/PDH1/GFA1/LSC1/IAH1/MDH2/ACS1/THI4/MLS1/RMT2/CRZ1/CHS2/KGD2/ABZ1/PFK27/MDH1/ALD6/CTT1/IDP2/YMR31/ACH1/THI13/COX13/MDH3/ATP4/ADH3/ADR1/ADH2/IDP1/ATP2/ARO8/ATP3/CAR2/ATP1/ADH1/LSC2	52
CC	GO:0005759	mitochondrial matrix	54/601	231/5325	7.38903279931823e-08	2.58616147976138e-05	2.5122711517682e-05	ISA1/HSP78/ZIM17/MIP1/MRPS12/MTF1/DIM1/ICL2/MRH4/GEP4/MDJ1/MAM33/MRPL50/RSM24/PDX1/LSC1/HSP10/MTF2/PTH4/MSD1/MRPL39/MRPL32/YFH1/KGD2/MRPL37/MDH1/MRPS18/GLO4/MNP1/SDH6/RSM10/ISM1/YMR31/LAT1/HSP60/ETR1/MRPL11/YML6/MRP4/CPR3/MRPS35/CIR1/MRPS5/SOD2/ISD11/ADH3/HEM1/SSC1/IMG1/PKP1/MRP10/ARG8/IDP1/ATP1	54
CC	GO:0098798	mitochondrial protein complex	44/601	216/5325	5.36138072402719e-05	0.00938241626704758	0.00911434723084622	MMM1/MIP1/MRPS12/COX26/MTF1/TOM7/MRH4/MRPL50/RSM24/PDX1/TIM17/RCF1/PTH4/MRPL39/MRPL32/TIM9/KGD2/MRPL37/TOM6/TIM50/MRPS18/TOM5/MNP1/TIM8/RSM10/YMR31/LAT1/MRPL11/YML6/MRP4/RCF2/MRPS35/COX13/MRPS5/ATP4/TIM13/SSC1/IMG1/PKP1/MRP10/ATP2/ATP3/TOM40/ATP1	44
