"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051704","BP","GO:0051704","multi-organism process","31/314","241/5319",2.59696549053711e-05,0.00353423394484914,0.00313126939528876,"STE3/CWP1/PRM1/ASG7/SMK1/SPR6/GAS4/GIP1/JEM1/CRR1/SSO1/CIK1/STE4/SCW4/FUS3/DTR1/TEP1/AGA2/AQY1/SPR28/MDS3/FAR1/YPK1/DSE1/FUS2/AFB1/SDS3/SAG1/QDR3/FMP45/RSR1",31
"GO:0000749","BP","GO:0000749","response to pheromone triggering conjugation with cellular fusion","14/314","68/5319",3.14672236215674e-05,0.00392553614679054,0.00347795629501535,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/AFB1/SAG1",14
"GO:0003006","BP","GO:0003006","developmental process involved in reproduction","24/314","167/5319",3.6701175381938e-05,0.00422628150359702,0.00374441141548517,"HMLALPHA2/MATALPHA1/SWI5/CWP1/SMK1/SPR6/GAS4/SGS1/GIP1/CRR1/SSO1/FUS3/DTR1/TEP1/AQY1/SPR28/MDS3/EXO1/ASH1/MPH1/FUS2/MATA1/QDR3/FMP45",24
"GO:0043900","BP","GO:0043900","regulation of multi-organism process","16/314","88/5319",4.3976354834709e-05,0.00470232879911138,0.00416618098434085,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/MDS3/FAR1/YPK1/DSE1/FUS2/AFB1/SAG1",16
"GO:0051321","BP","GO:0051321","meiotic cell cycle","37/314","324/5319",6.13108743441474e-05,0.0058415750099768,0.00517553318044564,"RMI1/ZIP1/CWP1/MND1/SMK1/POL30/SPR6/POL1/GAS4/SGS1/GIP1/BNS1/CRR1/SSO1/GMC2/CIK1/RIM15/FUS3/DTR1/TEP1/AQY1/SPR28/MDS3/EXO1/CNM67/RAD1/RCK2/RAD51/PMS1/SPO23/RAD50/RME1/CDC14/QDR3/FMP45/HOS4/REC114",37
"GO:0031137","BP","GO:0031137","regulation of conjugation with cellular fusion","15/314","82/5319",7.08562598270076e-05,0.0058415750099768,0.00517553318044564,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/FUS2/AFB1/SAG1",15
"GO:0046999","BP","GO:0046999","regulation of conjugation","15/314","82/5319",7.08562598270076e-05,0.0058415750099768,0.00517553318044564,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/FUS2/AFB1/SAG1",15
"GO:0044764","BP","GO:0044764","multi-organism cellular process","18/314","111/5319",7.22792163144662e-05,0.0058415750099768,0.00517553318044564,"STE3/PRM1/ASG7/SMK1/JEM1/CIK1/STE4/SCW4/FUS3/AGA2/FAR1/YPK1/DSE1/FUS2/AFB1/SDS3/SAG1/RSR1",18
"GO:0000747","BP","GO:0000747","conjugation with cellular fusion","17/314","102/5319",8.05977474127407e-05,0.0058415750099768,0.00517553318044564,"STE3/PRM1/ASG7/SMK1/JEM1/CIK1/STE4/SCW4/FUS3/AGA2/FAR1/YPK1/DSE1/FUS2/AFB1/SAG1/RSR1",17
"GO:0140253","BP","GO:0140253","cell-cell fusion","17/314","102/5319",8.05977474127407e-05,0.0058415750099768,0.00517553318044564,"STE3/PRM1/ASG7/SMK1/JEM1/CIK1/STE4/SCW4/FUS3/AGA2/FAR1/YPK1/DSE1/FUS2/AFB1/SAG1/RSR1",17
"GO:0071444","BP","GO:0071444","cellular response to pheromone","15/314","83/5319",8.19459420237226e-05,0.0058415750099768,0.00517553318044564,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/AFB1/CRZ1/SAG1",15
"GO:0000746","BP","GO:0000746","conjugation","17/314","103/5319",9.14444574367223e-05,0.0061268584331363,0.00542828929842263,"STE3/PRM1/ASG7/SMK1/JEM1/CIK1/STE4/SCW4/FUS3/AGA2/FAR1/YPK1/DSE1/FUS2/AFB1/SAG1/RSR1",17
"GO:0031136","BP","GO:0031136","positive regulation of conjugation","14/314","75/5319",9.82261873047904e-05,0.0061268584331363,0.00542828929842263,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/AFB1/SAG1",14
"GO:0031139","BP","GO:0031139","positive regulation of conjugation with cellular fusion","14/314","75/5319",9.82261873047904e-05,0.0061268584331363,0.00542828929842263,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/AFB1/SAG1",14
"GO:0045229","BP","GO:0045229","external encapsulating structure organization","28/314","225/5319",0.000117146402478437,0.00674492940423926,0.00597588935719964,"SOD1/GAS1/CWP1/SMK1/GAS4/GIP1/CRR1/CHS2/CTS1/BAR1/SCW4/YPS7/DTR1/TEP1/SIM1/DSE2/YPK1/DSE1/PIR3/SCW11/ECM4/BCK1/PCM1/UBC7/SLT2/ECM13/QDR3/FMP45",28
"GO:0071555","BP","GO:0071555","cell wall organization","28/314","225/5319",0.000117146402478437,0.00674492940423926,0.00597588935719964,"SOD1/GAS1/CWP1/SMK1/GAS4/GIP1/CRR1/CHS2/CTS1/BAR1/SCW4/YPS7/DTR1/TEP1/SIM1/DSE2/YPK1/DSE1/PIR3/SCW11/ECM4/BCK1/PCM1/UBC7/SLT2/ECM13/QDR3/FMP45",28
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","6/314","15/5319",0.00012821160792841,0.00710862137291962,0.00629811407367628,"HAA1/MGA2/CST6/CRZ1/NCE103/CCC1",6
"GO:2000243","BP","GO:2000243","positive regulation of reproductive process","15/314","87/5319",0.000142911605209517,0.00764066689280883,0.00676949708887187,"CSN9/STE3/SWI5/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/AFB1/SAG1",15
"GO:0043902","BP","GO:0043902","positive regulation of multi-organism process","14/314","78/5319",0.000152641993252324,0.00787948496202513,0.00698108571680319,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/AFB1/SAG1",14
"GO:0000910","BP","GO:0000910","cytokinesis","16/314","101/5319",0.000240701268033202,0.0120109932748568,0.0106415297446258,"AIM44/HOF1/ELM1/BUD4/ASE1/CHS2/DBF2/VRP1/MYO1/CDC14/EDE1/SLT2/NOP15/TPM2/RSR1/PAN1",16
"GO:1903046","BP","GO:1903046","meiotic cell cycle process","31/314","272/5319",0.000259704338044592,0.0125412062597663,0.0111112891659146,"ZIP1/CWP1/MND1/SMK1/POL30/SPR6/POL1/GAS4/SGS1/GIP1/CRR1/SSO1/GMC2/FUS3/DTR1/TEP1/AQY1/SPR28/MDS3/EXO1/RAD1/RCK2/RAD51/PMS1/RAD50/RME1/CDC14/QDR3/FMP45/HOS4/REC114",31
"GO:0032502","BP","GO:0032502","developmental process","36/314","338/5319",0.000320086381700807,0.0137515243967265,0.0121836098441623,"HMLALPHA2/MATALPHA1/SOD1/GIC2/SWI5/CWP1/SMK1/SPR6/NPT1/ELM1/GAS4/SGS1/GIP1/CRR1/CGI121/SSO1/CTA1/ACS2/RIM15/FUS3/DTR1/TEP1/AQY1/SPR28/MDS3/EXO1/ASH1/CNM67/MPH1/FUS2/CEF1/MATA1/SPO23/PUF4/QDR3/FMP45",36
"GO:0007530","BP","GO:0007530","sex determination","8/314","31/5319",0.000321511926443172,0.0137515243967265,0.0121836098441623,"HMLALPHA2/MATALPHA1/SWI5/SGS1/EXO1/ASH1/MPH1/MATA1",8
"GO:0007531","BP","GO:0007531","mating type determination","8/314","31/5319",0.000321511926443172,0.0137515243967265,0.0121836098441623,"HMLALPHA2/MATALPHA1/SWI5/SGS1/EXO1/ASH1/MPH1/MATA1",8
"GO:0045165","BP","GO:0045165","cell fate commitment","8/314","31/5319",0.000321511926443172,0.0137515243967265,0.0121836098441623,"HMLALPHA2/MATALPHA1/SWI5/SGS1/EXO1/ASH1/MPH1/MATA1",8
"GO:0022616","BP","GO:0022616","DNA strand elongation","9/314","39/5319",0.000340106958158254,0.0140057275694508,0.0124088294044285,"POL30/POL1/SGS1/CDC9/PSF1/EXO1/MPH1/MCM6/RFC3",9
"GO:0019236","BP","GO:0019236","response to pheromone","15/314","94/5319",0.000346166947274334,0.0140057275694508,0.0124088294044285,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/AFB1/CRZ1/SAG1",15
"GO:0048869","BP","GO:0048869","cellular developmental process","35/314","331/5319",0.000446538457022343,0.0175912650042749,0.0155855527935776,"HMLALPHA2/MATALPHA1/SOD1/GIC2/SWI5/CWP1/SMK1/SPR6/NPT1/ELM1/GAS4/SGS1/GIP1/CRR1/CGI121/SSO1/ACS2/RIM15/FUS3/DTR1/TEP1/AQY1/SPR28/MDS3/EXO1/ASH1/CNM67/MPH1/FUS2/CEF1/MATA1/SPO23/PUF4/QDR3/FMP45",35
"GO:0030154","BP","GO:0030154","cell differentiation","26/314","221/5319",0.000505176364235144,0.0193910004425644,0.0171800868808713,"HMLALPHA2/MATALPHA1/SWI5/CWP1/SMK1/SPR6/GAS4/SGS1/GIP1/CRR1/SSO1/FUS3/DTR1/TEP1/AQY1/SPR28/MDS3/EXO1/ASH1/CNM67/MPH1/CEF1/MATA1/SPO23/QDR3/FMP45",26
"GO:0071554","BP","GO:0071554","cell wall organization or biogenesis","30/314","273/5319",0.00061158841903688,0.0228886965824552,0.0202789844206966,"SOD1/GAS1/CWP1/SMK1/GAS4/GIP1/CRR1/CHS2/CTS1/BAR1/SCW4/YPS7/DTR1/TEP1/SIM1/DSE2/YPK1/DSE1/PIR3/SCW11/ECM4/BCK1/CRZ1/PCM1/UBC7/RPI1/SLT2/ECM13/QDR3/FMP45",30
"GO:0032535","BP","GO:0032535","regulation of cellular component size","11/314","61/5319",0.000744295510560702,0.026528818554985,0.0235040687545485,"JJJ1/VRP1/BBC1/SLT2/PTK2/ABP1/SFP1/AIM3/PAN1/WHI5/BNR1",11
"GO:0090066","BP","GO:0090066","regulation of anatomical structure size","11/314","61/5319",0.000744295510560702,0.026528818554985,0.0235040687545485,"JJJ1/VRP1/BBC1/SLT2/PTK2/ABP1/SFP1/AIM3/PAN1/WHI5/BNR1",11
"GO:0045935","BP","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","38/314","380/5319",0.00076319774833013,0.0265699309127954,0.0235404935837445,"MATALPHA1/SOD1/SWI5/ABF1/POL30/BDP1/HAA1/CGI121/TAF2/INO4/RIM15/PHO4/MOT3/GAL4/RPT1/TAF1/SAP30/ASH1/TYE7/CBF1/MGA2/CST6/CAT8/CRZ1/SDS3/CAF40/CAF130/GAL1/RME1/RPI1/PUF4/SNT1/MPT5/RGT1/SFP1/SAW1/PGD1/SIP3",38
"GO:0030029","BP","GO:0030029","actin filament-based process","18/314","138/5319",0.00113761325880062,0.038704705646012,0.0342916915332245,"GIC2/HOF1/STT4/IQG1/CHS2/ACF2/BIL1/VRP1/MYO1/BBC1/ABP1/AIM21/NOP15/FMP45/TPM2/AIM3/PAN1/BNR1",18
"GO:0000278","BP","GO:0000278","mitotic cell cycle","38/314","393/5319",0.00144072268721456,0.0479280413946711,0.0424634055179029,"AIM44/RMI1/GIC2/SWI5/HOF1/POL30/ELM1/BUD4/SGS1/ASE1/ESC2/CHS2/CIK1/RIM15/CDC9/PSF1/NUF2/FAR1/ASH1/CNM67/CDC45/RAD51/TEM1/BCK1/VRP1/SPC72/RME1/CDC14/SLT2/SFG1/PTK2/SDS23/KIN1/TPM2/CTF18/RSR1/PAN1/WHI5",38
"GO:0071310","BP","GO:0071310","cellular response to organic substance","21/314","178/5319",0.00168001048982787,0.0546733848537461,0.0484396617204374,"CSN9/STE3/SMK1/RRI1/ROD1/STE4/BAR1/FUS3/AGA2/FAR1/YPK1/DSE1/YHB1/CBF1/BCK1/CST6/AFB1/CRZ1/EDE1/SLT2/SAG1",21
"GO:0110053","BP","GO:0110053","regulation of actin filament organization","8/314","40/5319",0.00196813665847831,0.0626872463349369,0.055539802680463,"GIC2/HOF1/VRP1/BBC1/ABP1/AIM3/PAN1/BNR1",8
"GO:0030036","BP","GO:0030036","actin cytoskeleton organization","17/314","134/5319",0.00210611381707962,0.0656844246701707,0.058195250208779,"GIC2/HOF1/STT4/IQG1/CHS2/ACF2/BIL1/VRP1/MYO1/BBC1/ABP1/NOP15/FMP45/TPM2/AIM3/PAN1/BNR1",17
"GO:0046777","BP","GO:0046777","protein autophosphorylation","6/314","24/5319",0.00219281062254049,0.0669926020804717,0.0593542724898178,"SMK1/ELM1/RIM15/FUS3/YPK1/KIN1",6
"GO:0007010","BP","GO:0007010","cytoskeleton organization","27/314","258/5319",0.00236253593279271,0.0707343258278138,0.0626693742172382,"GIC2/HOF1/ELM1/BUD4/ASE1/STT4/IQG1/CHS2/CIK1/NUF2/ACF2/CNM67/TEM1/BIL1/SPC25/VRP1/SPC72/MYO1/CDC14/BBC1/ABP1/NOP15/FMP45/TPM2/AIM3/PAN1/BNR1",27
"GO:0008154","BP","GO:0008154","actin polymerization or depolymerization","7/314","33/5319",0.00263319992283164,0.0720986676490058,0.0638781571829605,"VRP1/BBC1/ABP1/TPM2/AIM3/PAN1/BNR1",7
"GO:0030865","BP","GO:0030865","cortical cytoskeleton organization","7/314","33/5319",0.00263319992283164,0.0720986676490058,0.0638781571829605,"CHS2/MYO1/ABP1/NOP15/FMP45/AIM3/PAN1",7
"GO:0030866","BP","GO:0030866","cortical actin cytoskeleton organization","7/314","33/5319",0.00263319992283164,0.0720986676490058,0.0638781571829605,"CHS2/MYO1/ABP1/NOP15/FMP45/AIM3/PAN1",7
"GO:0097435","BP","GO:0097435","supramolecular fiber organization","15/314","114/5319",0.00265260764039401,0.0720986676490058,0.0638781571829605,"GIC2/HOF1/IQG1/NUF2/CNM67/BIL1/SPC25/VRP1/SPC72/BBC1/ABP1/TPM2/AIM3/PAN1/BNR1",15
"GO:0006012","BP","GO:0006012","galactose metabolic process","4/314","11/5319",0.00282269749799007,0.0720986676490058,0.0638781571829605,"PGM2/GAL4/GAL1/GAL7",4
"GO:0035753","BP","GO:0035753","maintenance of DNA trinucleotide repeats","4/314","11/5319",0.00282269749799007,0.0720986676490058,0.0638781571829605,"POL30/CDC9/RAD50/CTF18",4
"GO:1902969","BP","GO:1902969","mitotic DNA replication","4/314","11/5319",0.00282269749799007,0.0720986676490058,0.0638781571829605,"CDC9/PSF1/CDC45/RAD51",4
"GO:0045893","BP","GO:0045893","positive regulation of transcription, DNA-templated","33/314","341/5319",0.00293483447475349,0.0720986676490058,0.0638781571829605,"MATALPHA1/SOD1/SWI5/ABF1/HAA1/CGI121/TAF2/INO4/RIM15/PHO4/MOT3/GAL4/RPT1/TAF1/SAP30/ASH1/CBF1/MGA2/CST6/CAT8/CRZ1/SDS3/CAF40/CAF130/GAL1/RME1/RPI1/PUF4/SNT1/RGT1/SFP1/PGD1/SIP3",33
"GO:1902680","BP","GO:1902680","positive regulation of RNA biosynthetic process","33/314","341/5319",0.00293483447475349,0.0720986676490058,0.0638781571829605,"MATALPHA1/SOD1/SWI5/ABF1/HAA1/CGI121/TAF2/INO4/RIM15/PHO4/MOT3/GAL4/RPT1/TAF1/SAP30/ASH1/CBF1/MGA2/CST6/CAT8/CRZ1/SDS3/CAF40/CAF130/GAL1/RME1/RPI1/PUF4/SNT1/RGT1/SFP1/PGD1/SIP3",33
"GO:1903508","BP","GO:1903508","positive regulation of nucleic acid-templated transcription","33/314","341/5319",0.00293483447475349,0.0720986676490058,0.0638781571829605,"MATALPHA1/SOD1/SWI5/ABF1/HAA1/CGI121/TAF2/INO4/RIM15/PHO4/MOT3/GAL4/RPT1/TAF1/SAP30/ASH1/CBF1/MGA2/CST6/CAT8/CRZ1/SDS3/CAF40/CAF130/GAL1/RME1/RPI1/PUF4/SNT1/RGT1/SFP1/PGD1/SIP3",33
"GO:0031505","BP","GO:0031505","fungal-type cell wall organization","20/314","174/5319",0.00293788826091473,0.0720986676490058,0.0638781571829605,"SOD1/GAS1/CWP1/SMK1/GAS4/GIP1/CRR1/CHS2/BAR1/YPS7/DTR1/TEP1/SIM1/YPK1/PIR3/BCK1/UBC7/SLT2/QDR3/FMP45",20
"GO:0051254","BP","GO:0051254","positive regulation of RNA metabolic process","34/314","355/5319",0.00301186879758626,0.0722962502021912,0.0640532118656688,"MATALPHA1/SOD1/SWI5/ABF1/HAA1/CGI121/TAF2/INO4/RIM15/PHO4/MOT3/GAL4/RPT1/TAF1/SAP30/ASH1/CBF1/MGA2/CST6/CAT8/CRZ1/SDS3/CAF40/CAF130/GAL1/RME1/RPI1/PUF4/SNT1/MPT5/RGT1/SFP1/PGD1/SIP3",34
"GO:0010035","BP","GO:0010035","response to inorganic substance","10/314","62/5319",0.00307128524410374,0.0722962502021912,0.0640532118656688,"SOD1/HAA1/CTA1/MDL2/MGA2/CST6/CRZ1/UBC7/NCE103/CCC1",10
"GO:0032787","BP","GO:0032787","monocarboxylic acid metabolic process","21/314","187/5319",0.00309082165193069,0.0722962502021912,0.0640532118656688,"FAS2/ANT1/ACC1/EHD3/CRC1/YAT2/PFK1/PFK27/ALD5/ACS2/GPM1/CEM1/ADH1/TYE7/MGA2/CAT8/PPT2/PDH1/GND1/IAH1/ASP1",21
"GO:0036003","BP","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","7/314","35/5319",0.00374463927837522,0.0851642223840799,0.0754540099173369,"SOD1/HAA1/MOT3/SAP30/MGA2/CRZ1/SDS3",7
"GO:0071852","BP","GO:0071852","fungal-type cell wall organization or biogenesis","22/314","203/5319",0.0038601837119914,0.0851642223840799,0.0754540099173369,"SOD1/GAS1/CWP1/SMK1/GAS4/GIP1/CRR1/CHS2/BAR1/YPS7/DTR1/TEP1/SIM1/YPK1/PIR3/BCK1/PCM1/UBC7/RPI1/SLT2/QDR3/FMP45",22
"GO:0000755","BP","GO:0000755","cytogamy","4/314","12/5319",0.00403918489597173,0.0851642223840799,0.0754540099173369,"STE3/PRM1/FUS2/RSR1",4
"GO:0034315","BP","GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation","4/314","12/5319",0.00403918489597173,0.0851642223840799,0.0754540099173369,"VRP1/BBC1/ABP1/PAN1",4
"GO:0045595","BP","GO:0045595","regulation of cell differentiation","4/314","12/5319",0.00403918489597173,0.0851642223840799,0.0754540099173369,"SWI5/SMK1/MDS3/ASH1",4
"GO:0051125","BP","GO:0051125","regulation of actin nucleation","4/314","12/5319",0.00403918489597173,0.0851642223840799,0.0754540099173369,"VRP1/BBC1/ABP1/PAN1",4
"GO:0071248","BP","GO:0071248","cellular response to metal ion","4/314","12/5319",0.00403918489597173,0.0851642223840799,0.0754540099173369,"HAA1/MGA2/CRZ1/CCC1",4
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","10/314","65/5319",0.00437123412025793,0.0906142022567777,0.0802825966624758,"FAS2/ANT1/ACC1/EHD3/CRC1/YAT2/CEM1/MGA2/PPT2/PDH1",10
"GO:0006271","BP","GO:0006271","DNA strand elongation involved in DNA replication","7/314","36/5319",0.00441872863376404,0.0906142022567777,0.0802825966624758,"POL30/POL1/CDC9/PSF1/MPH1/MCM6/RFC3",7
"GO:0007165","BP","GO:0007165","signal transduction","32/314","339/5319",0.00496590119127562,0.0991193877778614,0.0878180421194005,"CSN9/STE3/GIS4/SMK1/ELM1/RRI1/ROD1/STT4/IQG1/STE4/BAR1/RIM15/RTK1/FUS3/MDS3/DBF2/FAR1/YPK1/DSE1/RCK2/MTH1/BCK1/FUS2/CRZ1/RPI1/EDE1/SLT2/SNT1/TDA1/PTK2/KIN1/RSR1",32
"GO:0023052","BP","GO:0023052","signaling","32/314","339/5319",0.00496590119127562,0.0991193877778614,0.0878180421194005,"CSN9/STE3/GIS4/SMK1/ELM1/RRI1/ROD1/STT4/IQG1/STE4/BAR1/RIM15/RTK1/FUS3/MDS3/DBF2/FAR1/YPK1/DSE1/RCK2/MTH1/BCK1/FUS2/CRZ1/RPI1/EDE1/SLT2/SNT1/TDA1/PTK2/KIN1/RSR1",32
"GO:0034293","BP","GO:0034293","sexual sporulation","15/314","122/5319",0.00510793692254093,0.0993062541953737,0.087983602493528,"CWP1/SMK1/SPR6/GAS4/GIP1/CRR1/SSO1/FUS3/DTR1/TEP1/AQY1/SPR28/MDS3/QDR3/FMP45",15
"GO:0043935","BP","GO:0043935","sexual sporulation resulting in formation of a cellular spore","15/314","122/5319",0.00510793692254093,0.0993062541953737,0.087983602493528,"CWP1/SMK1/SPR6/GAS4/GIP1/CRR1/SSO1/FUS3/DTR1/TEP1/AQY1/SPR28/MDS3/QDR3/FMP45",15
"GO:0006074","BP","GO:0006074","(1->3)-beta-D-glucan metabolic process","4/314","13/5319",0.00556642251363753,0.106065006518767,0.0939717387150767,"GAS1/GAS4/ACF2/DSE4",4
"GO:0007015","BP","GO:0007015","actin filament organization","11/314","78/5319",0.00565107011896186,0.106065006518767,0.0939717387150767,"GIC2/HOF1/IQG1/BIL1/VRP1/BBC1/ABP1/TPM2/AIM3/PAN1/BNR1",11
"GO:0061640","BP","GO:0061640","cytoskeleton-dependent cytokinesis","12/314","89/5319",0.00566813662090939,0.106065006518767,0.0939717387150767,"AIM44/HOF1/ELM1/BUD4/CHS2/VRP1/MYO1/SLT2/NOP15/TPM2/RSR1/PAN1",12
"GO:1903047","BP","GO:1903047","mitotic cell cycle process","33/314","357/5319",0.00599764021886145,0.108771499621795,0.0963696442171794,"AIM44/RMI1/GIC2/SWI5/HOF1/POL30/ELM1/BUD4/SGS1/ASE1/ESC2/CHS2/CIK1/RIM15/CDC9/PSF1/ASH1/CNM67/CDC45/RAD51/TEM1/VRP1/SPC72/RME1/CDC14/SLT2/PTK2/SDS23/TPM2/CTF18/RSR1/PAN1/WHI5",33
"GO:0030041","BP","GO:0030041","actin filament polymerization","6/314","29/5319",0.0060307511480354,0.108771499621795,0.0963696442171794,"VRP1/BBC1/ABP1/AIM3/PAN1/BNR1",6
"GO:0030833","BP","GO:0030833","regulation of actin filament polymerization","6/314","29/5319",0.0060307511480354,0.108771499621795,0.0963696442171794,"VRP1/BBC1/ABP1/AIM3/PAN1/BNR1",6
"GO:0007154","BP","GO:0007154","cell communication","40/314","456/5319",0.00634026670936945,0.112992610284834,0.100109474358465,"CSN9/STE3/GIS4/SMK1/ELM1/RRI1/ROD1/STT4/IQG1/STE4/BAR1/RIM15/RTK1/PHO4/FUS3/GAL4/MDS3/DBF2/FAR1/YPK1/DSE1/RCK2/CBF1/MTH1/BCK1/CST6/CAT8/FUS2/CRZ1/GAL1/RPI1/EDE1/SLT2/SNT1/TDA1/PTK2/SDS23/RGT1/KIN1/RSR1",40
