"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006974","BP","GO:0006974","cellular response to DNA damage stimulus","68/641","354/5319",3.87518206055261e-05,0.00578370922537477,0.00512611802395907,"RMI1/HOF1/ABF1/POL30/MCM7/SLX1/RAD57/MEC1/CHS5/SLD5/RAD1/RAD7/SMC1/SLD3/MGS1/RAD24/HPR1/CDC7/DOA1/BRE1/ELG1/GRR1/PMS1/RAD5/FUN30/CSM2/REC8/MRC1/MSH3/RAD9/HHT1/RSC8/SIR4/DCC1/YEN1/RTT109/RVB1/CDC9/MHF1/CTK2/SCC4/ESC2/TAH11/TPA1/AOS1/FAR11/SLD2/SPT10/NHP10/IXR1/CDC73/SHU2/POL32/RAP1/PSY2/MCM6/RFC3/RAD50/ECM11/IRC20/CTF18/TSA1/TDP1/EAF3/SSL1/CHL1/PIN4/SAW1",68
"GO:0022414","BP","GO:0022414","reproductive process","84/641","470/5319",7.35116511906449e-05,0.00975053353774447,0.00864192575445571,"SWI5/HMLALPHA2/MATALPHA1/OSW5/ZIP1/STE3/CWP1/RMI1/ELM1/POL30/RIM15/OKP1/RAD57/MEC1/AME1/CBK1/IME1/CHS5/RSP5/LRG1/RAD1/SWF1/PRM1/MEK1/MER1/EMI1/ASG7/SPA2/RAD24/CDC7/CNM67/PTC1/BRE1/CIK1/PMS1/SPO75/SET2/CSM2/REC8/CDC14/SHE10/SSP2/MSH3/HHT1/SPS4/SPR3/BUB1/RGA1/TEP1/JEM1/KAR1/ASH1/DTR1/SPC110/MHF1/SCW4/YPK1/CDC20/DIT2/MDS3/FUS2/AGA2/SRC1/DIT1/IME4/AQY1/FMP45/RRT8/PSY2/DSE1/RAD50/ECM11/GIP1/RSR1/FAR1/AXL1/UME6/RCK2/SPC97/TOP3/QDR3/RME1/SAG1/STE2",84
"GO:0007120","BP","GO:0007120","axial cellular bud site selection","7/641","11/5319",7.62185759511014e-05,0.00975053353774447,0.00864192575445571,"BUD4/BUD5/BUD2/AXL2/RSR1/AXL1/PAN1",7
"GO:0006261","BP","GO:0006261","DNA-dependent DNA replication","33/641","140/5319",8.76927680395214e-05,0.0104705165039189,0.00928004871604198,"ABF1/POL30/MCM7/SLX1/MEC1/CHS5/SLD5/SAK1/SLD3/MGS1/RPO41/TOP1/CDC7/RFM1/BRE1/ELG1/SET2/MRC1/MSH3/SUV3/CDC9/MHF1/TAH11/ORC1/SLD2/MIP1/POL32/MCM6/RFC3/CTF18/EAF3/NOC3/RNH1",33
"GO:0007059","BP","GO:0007059","chromosome segregation","46/641","220/5319",9.47239122060011e-05,0.0105978588836679,0.0093929126313269,"ZIP1/RMI1/POL30/ASE1/IOC4/CBF2/OKP1/NUF2/CLB2/APC2/AME1/NSL1/HDA3/RAD1/SMC1/CDC23/TOP1/ELG1/CIK1/CEP3/CSM2/REC8/CDC14/MRC1/BUD2/DCC1/BUB1/DMA2/SPC25/SPC110/MHF1/SPC72/SCC4/CDC20/ESC2/MTW1/CIN8/MPS1/SRC1/RFC3/CTF18/MAD2/TEM1/TOP3/SDS23/CHL1",46
"GO:0140014","BP","GO:0140014","mitotic nuclear division","39/641","177/5319",0.000100593858750616,0.0105978588836679,0.0093929126313269,"SWI5/GIC2/RMI1/POL30/ASE1/CBF2/CLB2/APC2/NSL1/SMC1/CDC23/TOP1/CDC7/ELG1/CIK1/CEP3/CDC14/MRC1/BUD2/DCC1/BUB1/DMA2/SPC110/SPC72/SCC4/CDC20/ESC2/MTW1/CIN8/MPS1/SRC1/NIS1/CTF18/MAD2/TEM1/SPC97/TOP3/SDS23/CHL1",39
"GO:0045786","BP","GO:0045786","negative regulation of cell cycle","31/641","131/5319",0.000132292407473714,0.0131630945436345,0.0116664883316,"ZIP1/CHS5/MEK1/RAD24/CDC7/BRE1/GRR1/CDC123/CEP3/SET2/CDC14/MRC1/RAD9/BUD2/BUB1/DMA2/ASH1/SPC72/CDC20/ESC2/MDS3/FAR11/SLD2/MPS1/PSY2/FAR1/TSA1/MAD2/TEM1/RME1/PIN4",31
"GO:0043570","BP","GO:0043570","maintenance of DNA repeat elements","11/641","27/5319",0.000150640865801956,0.0141998837184896,0.0125853975417922,"POL30/CSM2/MRC1/MSH3/DCC1/RTT109/CDC9/SRC1/SHU2/RAD50/CTF18",11
"GO:0000755","BP","GO:0000755","cytogamy","7/641","12/5319",0.000163954424992093,0.0146821187580419,0.0130128038362145,"STE3/LRG1/PRM1/FUS2/RSR1/AXL1/STE2",7
"GO:0006260","BP","GO:0006260","DNA replication","35/641","158/5319",0.000203551294167809,0.0163099140365541,0.014455523445957,"ABF1/POL30/MCM7/SLX1/MEC1/CHS5/SLD5/SAK1/SLD3/MGS1/RPO41/TOP1/CDC7/RFM1/BRE1/ELG1/SET2/MRC1/MSH3/RAD9/DCC1/SUV3/CDC9/MHF1/TAH11/ORC1/SLD2/MIP1/POL32/MCM6/RFC3/CTF18/EAF3/NOC3/RNH1",35
"GO:2000241","BP","GO:2000241","regulation of reproductive process","32/641","140/5319",0.000206767750569385,0.0163099140365541,0.014455523445957,"SWI5/ZIP1/STE3/CSN9/IME1/RSP5/MEK1/SPA2/RRI1/CDC7/PTC1/GRR1/SET2/BAR1/RGA1/ASH1/ROD1/YPK1/CDC20/MDS3/FAR11/FUS2/AGA2/PSY2/DSE1/EFG1/FAR1/AXL1/RCK2/RME1/SAG1/STE2",32
"GO:0006259","BP","GO:0006259","DNA metabolic process","86/641","498/5319",0.000209451715712308,0.0163099140365541,0.014455523445957,"ZIP1/RMI1/ABF1/BDP1/POL30/MCM7/IRC8/SLX1/RAD57/MEC1/BRE2/CHS5/FYV8/SLD5/SAK1/RAD1/RAD7/SMC1/EXO5/SLD3/MER1/CGI121/MGS1/RPO41/RAD24/TOP1/HPR1/CDC7/RFM1/DOA1/BRE1/ELG1/PMS1/STN1/RAD5/FUN30/SET2/CSM2/REC8/MRC1/MSH3/RAD9/HHT1/RSC8/SIR4/DCC1/YEN1/RTT109/SUV3/RVB1/CDC9/MHF1/SCC4/ESC2/TAH11/TPA1/ORC1/SLD2/SPT10/NHP10/IXR1/SRC1/CDC73/NAM7/MIP1/SHU2/POL32/RAP1/PSY2/MCM6/HEK2/RFC3/RAD50/ECM11/IRC20/CTF18/TSA1/TDP1/EAF3/TOP3/NOC3/RNH1/SSL1/IES5/CHL1/SAW1",86
"GO:0000910","BP","GO:0000910","cytokinesis","25/641","101/5319",0.000279226447881348,0.0208372736731456,0.0184681352370646,"AIM44/HOF1/ELM1/ASE1/CHS5/BUD4/SPA2/BUD5/CDC14/CHS2/BUD2/CHS1/EDE1/SLT2/DMA2/DBF2/REF2/MNN10/AXL2/VRP1/RSR1/AXL1/MYO1/PAN1/VHS2",25
"GO:0019953","BP","GO:0019953","sexual reproduction","44/641","218/5319",0.000310315718333223,0.0209573192019411,0.0185745319324853,"OSW5/STE3/CWP1/CHS5/RSP5/LRG1/SWF1/PRM1/EMI1/ASG7/SPA2/PTC1/CIK1/SPO75/SET2/SHE10/SSP2/HHT1/SPS4/SPR3/RGA1/TEP1/JEM1/KAR1/DTR1/SPC110/SCW4/YPK1/DIT2/MDS3/FUS2/AGA2/DIT1/AQY1/FMP45/RRT8/DSE1/GIP1/RSR1/FAR1/AXL1/QDR3/SAG1/STE2",44
"GO:0044703","BP","GO:0044703","multi-organism reproductive process","44/641","218/5319",0.000310315718333223,0.0209573192019411,0.0185745319324853,"OSW5/STE3/CWP1/CHS5/RSP5/LRG1/SWF1/PRM1/EMI1/ASG7/SPA2/PTC1/CIK1/SPO75/SET2/SHE10/SSP2/HHT1/SPS4/SPR3/RGA1/TEP1/JEM1/KAR1/DTR1/SPC110/SCW4/YPK1/DIT2/MDS3/FUS2/AGA2/DIT1/AQY1/FMP45/RRT8/DSE1/GIP1/RSR1/FAR1/AXL1/QDR3/SAG1/STE2",44
"GO:0045930","BP","GO:0045930","negative regulation of mitotic cell cycle","22/641","85/5319",0.000327249578286139,0.0209573192019411,0.0185745319324853,"CHS5/RAD24/CDC7/BRE1/GRR1/CEP3/CDC14/MRC1/RAD9/BUD2/BUB1/DMA2/ASH1/SPC72/CDC20/ESC2/FAR11/SLD2/MPS1/FAR1/MAD2/TEM1",22
"GO:0006281","BP","GO:0006281","DNA repair","57/641","304/5319",0.000327640947880709,0.0209573192019411,0.0185745319324853,"ABF1/POL30/MCM7/SLX1/RAD57/MEC1/SLD5/RAD1/RAD7/SMC1/SLD3/MGS1/RAD24/HPR1/CDC7/DOA1/BRE1/ELG1/PMS1/RAD5/FUN30/CSM2/REC8/MRC1/MSH3/RAD9/HHT1/RSC8/SIR4/YEN1/RTT109/RVB1/CDC9/MHF1/SCC4/ESC2/TAH11/TPA1/SLD2/SPT10/NHP10/IXR1/CDC73/SHU2/POL32/PSY2/MCM6/RFC3/RAD50/ECM11/IRC20/CTF18/TDP1/EAF3/SSL1/CHL1/SAW1",57
"GO:0000724","BP","GO:0000724","double-strand break repair via homologous recombination","20/641","76/5319",0.00047880709492001,0.0295704657586806,0.0262083883535163,"MCM7/RAD57/SLD5/RAD1/SLD3/CDC7/BRE1/ELG1/CSM2/RTT109/ESC2/TAH11/SLD2/SHU2/POL32/MCM6/RAD50/ECM11/IRC20/CTF18",20
"GO:0051172","BP","GO:0051172","negative regulation of nitrogen compound metabolic process","72/641","412/5319",0.000500879782791887,0.0299025230326756,0.0265026916649181,"HMLALPHA2/ZIP1/URA2/ABF1/POL30/SAS3/MCM7/GAS1/GAL80/CLB2/NPT1/MKS1/SBP1/BRE2/HDA3/LEU3/ORM1/TOP1/PDE1/CDC7/SGF29/PTC1/BRE1/ELG1/YOX1/STN1/FUN30/SET2/GCN4/MRC1/MSH3/RAD9/SIR4/RTT109/SAS4/PAT1/HIR2/ASH1/SPP41/ISW2/REF2/MOT3/ESC2/ORC1/SAP30/CAF40/SPT10/NRM1/IXR1/SNF1/CDC73/NAM7/AHK1/CUP9/RAP1/EAP1/RGT1/MGA2/HEK2/MPT5/RAD50/WHI5/SDS3/FAR1/YTA7/STP22/UME6/EAF3/RME1/PUF4/ADR1/PGD1",72
"GO:0042546","BP","GO:0042546","cell wall biogenesis","26/641","112/5319",0.000622381575941513,0.0359575936293951,0.0318693180482106,"OSW5/GAS1/ANP1/CHS5/LRG1/SWF1/KNH1/SPO75/CHS2/SHE10/SSP2/CHS1/SLT2/TEP1/DTR1/FLC2/DIT2/MNN10/SNF1/DIT1/RRT8/GFA1/CRZ1/GIP1/PCM1/QDR3",26
"GO:0051704","BP","GO:0051704","multi-organism process","46/641","241/5319",0.000831689314882352,0.0430034249577581,0.0381140585008664,"OSW5/STE3/CWP1/CHS5/RSP5/LRG1/SWF1/PRM1/EMI1/ASG7/SPA2/PTC1/CIK1/SPO75/SET2/SHE10/SSP2/HHT1/SPS4/SPR3/RGA1/TEP1/JEM1/KAR1/DTR1/SPC110/SCW4/YPK1/DIT2/MDS3/FUS2/AGA2/SNF1/DIT1/AQY1/FMP45/RRT8/DSE1/GIP1/RSR1/SDS3/FAR1/AXL1/QDR3/SAG1/STE2",46
"GO:0071824","BP","GO:0071824","protein-DNA complex subunit organization","36/641","176/5319",0.000834976144824167,0.0430034249577581,0.0381140585008664,"BDP1/MCM7/RAD57/MSI1/SWC3/RPT1/RSC4/FUN30/SET2/CSM2/GCN4/HHT1/RSC8/BUB1/RVB1/TAF8/SRB5/HIR2/RRN7/SWR1/ISW2/TAH11/MTW1/ORC1/SLD2/NHP10/TAF1/CAC2/TAF6/SHU2/MCM6/SRB4/TAF7/NOC3/SGT1/PGD1",36
"GO:0045934","BP","GO:0045934","negative regulation of nucleobase-containing compound metabolic process","59/641","329/5319",0.000848834120541818,0.0430034249577581,0.0381140585008664,"HMLALPHA2/ZIP1/URA2/ABF1/POL30/SAS3/MCM7/GAS1/GAL80/NPT1/MKS1/BRE2/HDA3/LEU3/TOP1/CDC7/SGF29/BRE1/ELG1/YOX1/STN1/FUN30/SET2/GCN4/MRC1/MSH3/RAD9/SIR4/RTT109/SAS4/HIR2/ASH1/SPP41/ISW2/REF2/MOT3/ESC2/ORC1/SAP30/SPT10/NRM1/IXR1/CDC73/NAM7/CUP9/RAP1/RGT1/MGA2/HEK2/RAD50/WHI5/SDS3/YTA7/UME6/EAF3/RME1/PUF4/ADR1/PGD1",59
"GO:0032505","BP","GO:0032505","reproduction of a single-celled organism","40/641","202/5319",0.000860112261623683,0.0430034249577581,0.0381140585008664,"SWI5/OSW5/STE3/CWP1/ELM1/CBK1/CHS5/LRG1/SWF1/PRM1/EMI1/BUD4/SPA2/BUD5/SPO75/SET2/SHE10/SSP2/BUD2/SPS4/SPR3/RGA1/TEP1/ASH1/DTR1/DIT2/MDS3/FUS2/DIT1/AQY1/FMP45/RRT8/AXL2/VRP1/GIP1/RSR1/AXL1/QDR3/PAN1/STE2",40
"GO:0006325","BP","GO:0006325","chromatin organization","61/641","343/5319",0.000864740631467492,0.0430034249577581,0.0381140585008664,"SPT20/ABF1/POL30/SAS3/MCM7/GAS1/IOC4/NPT1/MSI1/MEC1/BRE2/ELF1/RSP5/SWC3/HDA3/RSC4/TOP1/CDC7/SGF29/BRE1/FUN30/SET2/MRC1/ACS2/HHT1/RSC8/HFI1/SIR4/RTT109/SAS4/RVB1/UBP8/PEP5/HIR2/ASH1/CLP1/SWR1/ISW2/ESC2/ORC1/SAP30/SPT10/NHP10/CDC73/NAM7/TAF1/CAC2/PHO4/TAF6/RAP1/UBC7/MGA2/HEK2/SDS3/SGF11/YTA7/UME6/EAF3/ACS1/PUF4/ADR1",61
"GO:0065004","BP","GO:0065004","protein-DNA complex assembly","27/641","121/5319",0.000945667306379487,0.0430034249577581,0.0381140585008664,"BDP1/MCM7/RAD57/MSI1/RPT1/CSM2/GCN4/HHT1/BUB1/TAF8/SRB5/HIR2/RRN7/TAH11/MTW1/ORC1/SLD2/TAF1/CAC2/TAF6/SHU2/MCM6/SRB4/TAF7/NOC3/SGT1/PGD1",27
"GO:0010564","BP","GO:0010564","regulation of cell cycle process","40/641","203/5319",0.000951393765462939,0.0430034249577581,0.0381140585008664,"ZIP1/GIC2/RIM15/CLB2/APC2/IME1/CHS5/CDC23/MEK1/RAD24/CDC7/MIH1/BRE1/CIK1/CEP3/SET2/CDC14/MRC1/RAD9/BUD2/EDE1/SLT2/BUB1/DMA2/ASH1/SPC72/DBF2/REF2/CDC20/MDS3/SLD2/MPS1/NIS1/PSY2/VRP1/MAD2/RCK2/TEM1/RME1/SDS23",40
"GO:0000022","BP","GO:0000022","mitotic spindle elongation","7/641","15/5319",0.00096043383490247,0.0430034249577581,0.0381140585008664,"ASE1/CBF2/CLB2/CDC14/SPC110/SPC72/CIN8",7
"GO:0051231","BP","GO:0051231","spindle elongation","7/641","15/5319",0.00096043383490247,0.0430034249577581,0.0381140585008664,"ASE1/CBF2/CLB2/CDC14/SPC110/SPC72/CIN8",7
"GO:0007051","BP","GO:0007051","spindle organization","12/641","38/5319",0.00117070686718065,0.0481861628650168,0.0427075339272064,"ASE1/CBF2/CLB2/CNM67/CIK1/CDC14/SFI1/SPC110/SPC72/CIN8/MPS1/SPC97",12
"GO:0045229","BP","GO:0045229","external encapsulating structure organization","43/641","225/5319",0.00118960878834312,0.0481861628650168,0.0427075339272064,"OSW5/CWP1/GAS1/CRH1/YPS7/CBK1/CHS5/LRG1/SWF1/GPI13/KNH1/ZRG8/SPO75/CTS1/CHS2/BAR1/SHE10/SSP2/CHS1/SCW11/SLT2/SIM1/ECM4/TEP1/DTR1/DSE2/SCW4/YPK1/DIT2/SNF1/DIT1/FMP45/RRT8/ECM25/BCK1/DSE1/UBC7/ECM11/GIP1/MHP1/PCM1/QDR3/PIR3",43
"GO:0071555","BP","GO:0071555","cell wall organization","43/641","225/5319",0.00118960878834312,0.0481861628650168,0.0427075339272064,"OSW5/CWP1/GAS1/CRH1/YPS7/CBK1/CHS5/LRG1/SWF1/GPI13/KNH1/ZRG8/SPO75/CTS1/CHS2/BAR1/SHE10/SSP2/CHS1/SCW11/SLT2/SIM1/ECM4/TEP1/DTR1/DSE2/SCW4/YPK1/DIT2/SNF1/DIT1/FMP45/RRT8/ECM25/BCK1/DSE1/UBC7/ECM11/GIP1/MHP1/PCM1/QDR3/PIR3",43
"GO:0044764","BP","GO:0044764","multi-organism cellular process","25/641","111/5319",0.00125447044077,0.0481861628650168,0.0427075339272064,"STE3/CHS5/RSP5/LRG1/PRM1/ASG7/SPA2/PTC1/CIK1/RGA1/JEM1/KAR1/SPC110/SCW4/YPK1/FUS2/AGA2/SNF1/DSE1/RSR1/SDS3/FAR1/AXL1/SAG1/STE2",25
"GO:0051129","BP","GO:0051129","negative regulation of cellular component organization","31/641","148/5319",0.00125817120387143,0.0481861628650168,0.0427075339272064,"ZIP1/HOF1/MEK1/CDC7/STN1/CEP3/SET2/BUD2/SIR4/BUB1/AIM7/DMA2/SPC72/YPK1/CDC20/SAP30/SLD2/MPS1/RAP1/PSY2/SDS3/BBC1/MHP1/YTA7/MAD2/ABP1/TEM1/RME1/PUF4/AIM3/ADR1",31
"GO:0031324","BP","GO:0031324","negative regulation of cellular metabolic process","74/641","440/5319",0.00130668665473695,0.0481861628650168,0.0427075339272064,"HMLALPHA2/ZIP1/URA2/ABF1/POL30/SAS3/MCM7/GAS1/GAL80/CLB2/NPT1/MKS1/SBP1/BRE2/HDA3/LEU3/PCL5/ORM1/TOP1/PDE1/CDC7/SGF29/PTC1/BRE1/ELG1/YOX1/STN1/FUN30/SET2/GCN4/MRC1/MSH3/RAD9/SIR4/RTT109/SAS4/PAT1/HIR2/ASH1/SPP41/ISW2/REF2/MOT3/ESC2/ORC1/SAP30/CAF40/SPT10/NRM1/IXR1/SNF1/CDC73/NAM7/AHK1/CUP9/RAP1/EAP1/RGT1/MGA2/HEK2/MPT5/RAD50/WHI5/SDS3/FAR1/YTA7/STP22/UME6/EAF3/RME1/PUF4/VID24/ADR1/PGD1",74
"GO:0030466","BP","GO:0030466","chromatin silencing at silent mating-type cassette","15/641","54/5319",0.00131767743455495,0.0481861628650168,0.0427075339272064,"ABF1/POL30/SAS3/MCM7/FUN30/MRC1/SIR4/ESC2/ORC1/SAP30/SPT10/NAM7/RAP1/MGA2/SDS3",15
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","17/641","65/5319",0.00134620283020976,0.0481861628650168,0.0427075339272064,"ANT1/FAS2/ACC1/EHD3/CRC1/YAT2/RSP5/CEM1/ACH1/PDH1/FAS1/AIM45/MGA2/PPT2/YAT1/CIT3/ADR1",17
"GO:0031137","BP","GO:0031137","regulation of conjugation with cellular fusion","20/641","82/5319",0.00135451889175239,0.0481861628650168,0.0427075339272064,"STE3/CSN9/RSP5/SPA2/RRI1/PTC1/GRR1/BAR1/RGA1/ROD1/YPK1/FAR11/FUS2/AGA2/DSE1/EFG1/FAR1/AXL1/SAG1/STE2",20
"GO:0046999","BP","GO:0046999","regulation of conjugation","20/641","82/5319",0.00135451889175239,0.0481861628650168,0.0427075339272064,"STE3/CSN9/RSP5/SPA2/RRI1/PTC1/GRR1/BAR1/RGA1/ROD1/YPK1/FAR11/FUS2/AGA2/DSE1/EFG1/FAR1/AXL1/SAG1/STE2",20
"GO:0043900","BP","GO:0043900","regulation of multi-organism process","21/641","88/5319",0.00139788966390937,0.0481861628650168,0.0427075339272064,"STE3/CSN9/RSP5/SPA2/RRI1/PTC1/GRR1/BAR1/RGA1/ROD1/YPK1/MDS3/FAR11/FUS2/AGA2/DSE1/EFG1/FAR1/AXL1/SAG1/STE2",21
"GO:0007052","BP","GO:0007052","mitotic spindle organization","10/641","29/5319",0.00141249494799021,0.0481861628650168,0.0427075339272064,"ASE1/CBF2/CLB2/CNM67/CIK1/CDC14/SPC110/SPC72/CIN8/SPC97",10
"GO:0019236","BP","GO:0019236","response to pheromone","22/641","94/5319",0.00142594451806024,0.0481861628650168,0.0427075339272064,"STE3/CSN9/STE13/RRI1/PTC1/SRM1/GRR1/BAR1/RGA1/ROD1/ISW2/YPK1/PLP2/FAR11/AGA2/DSE1/CRZ1/EFG1/FAR1/YPP1/SAG1/STE2",22
"GO:0017001","BP","GO:0017001","antibiotic catabolic process","6/641","12/5319",0.0014552603228458,0.0482661340410525,0.0427784126091905,"CTA1/PDH1/SFA1/ALD5/CIT3/ADR1",6
