"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006635","BP","GO:0006635","fatty acid beta-oxidation","5/235","15/5319",0.000336594128177564,0.0186056237049416,0.0172479506652511,"POX1/ECI1/POT1/FOX2/TES1",5
"GO:0006281","BP","GO:0006281","DNA repair","27/235","304/5319",0.000343752862908851,0.0186056237049416,0.0172479506652511,"MCD1/DNA2/RAD53/MCM4/SMC1/DPB2/POL1/TEL1/SGS1/SLD2/CTF4/RIF1/CSM3/OGG1/PSF1/FUN30/MSH3/POL30/RAD54/SMC5/BDF1/CDC45/EXO1/MPH1/SAE2/MRC1/ELG1",27
"GO:0006974","BP","GO:0006974","cellular response to DNA damage stimulus","30/235","354/5319",0.000360387921601547,0.0187257564064164,0.0173593171499861,"MCD1/DNA2/PLM2/RAD53/MCM4/SMC1/DPB2/POL1/TEL1/SGS1/SLD2/CTF4/RIF1/CSM3/OGG1/PSF1/FUN30/MSH3/POL30/RAD54/CMR1/SMC5/BDF1/CDC45/EXO1/MPH1/SAE2/MRC1/ELG1/AOS1",30
"GO:0033260","BP","GO:0033260","nuclear DNA replication","8/235","42/5319",0.000412528870310303,0.0206105770205032,0.0191066003091088,"MCM4/POL1/SLD2/CSM3/CLB5/PSF1/CDC45/MRC1",8
"GO:0000724","BP","GO:0000724","double-strand break repair via homologous recombination","11/235","76/5319",0.000445183475796455,0.0209311945381157,0.0194038220101328,"MCD1/MCM4/SGS1/SLD2/CTF4/PSF1/RAD54/SMC5/CDC45/SAE2/ELG1",11
"GO:0019395","BP","GO:0019395","fatty acid oxidation","5/235","16/5319",0.000472100374806415,0.0209311945381157,0.0194038220101328,"POX1/ECI1/POT1/FOX2/TES1",5
"GO:0034440","BP","GO:0034440","lipid oxidation","5/235","16/5319",0.000472100374806415,0.0209311945381157,0.0194038220101328,"POX1/ECI1/POT1/FOX2/TES1",5
"GO:0044786","BP","GO:0044786","cell cycle DNA replication","8/235","43/5319",0.000487819593163172,0.0209311945381157,0.0194038220101328,"MCM4/POL1/SLD2/CSM3/CLB5/PSF1/CDC45/MRC1",8
"GO:0015893","BP","GO:0015893","drug transport","11/235","77/5319",0.000499512725697912,0.0209311945381157,0.0194038220101328,"ADY2/TNA1/MCD4/PDR5/AGP2/SNQ2/PET8/SFC1/TPC1/FUR4/YMC1",11
"GO:0098813","BP","GO:0098813","nuclear chromosome segregation","19/235","187/5319",0.000530394820019743,0.0215307147251764,0.0199595945428482,"MCD1/SMC1/SGO1/TOP3/SGS1/CTF4/CIN8/CSM3/IRR1/KAR9/POL30/DAD3/CIK1/SMC5/TEM1/SPC110/TOP2/MRC1/ELG1",19
"GO:0009262","BP","GO:0009262","deoxyribonucleotide metabolic process","4/235","10/5319",0.000631862819292185,0.024140876537075,0.0223792899464477,"RNR1/CDC8/DCD1/CDC21",4
"GO:0009263","BP","GO:0009263","deoxyribonucleotide biosynthetic process","4/235","10/5319",0.000631862819292185,0.024140876537075,0.0223792899464477,"RNR1/CDC8/DCD1/CDC21",4
"GO:0015849","BP","GO:0015849","organic acid transport","12/235","93/5319",0.00072174507989638,0.0267870531081542,0.0248323720722243,"VBA1/ADY2/TAT2/PXA1/TNA1/AGP1/PXA2/AGP2/DAL5/PDR12/SFC1/YMC1",12
"GO:0044242","BP","GO:0044242","cellular lipid catabolic process","8/235","46/5319",0.00078280844141404,0.0274829233891037,0.0254774639253958,"POX1/ECI1/POT1/PDH1/LPX1/FOX2/TES1/CIT3",8
"GO:0072329","BP","GO:0072329","monocarboxylic acid catabolic process","8/235","46/5319",0.00078280844141404,0.0274829233891037,0.0254774639253958,"POX1/ECI1/POT1/PDH1/FOX2/SWI4/TES1/CIT3",8
"GO:0000075","BP","GO:0000075","cell cycle checkpoint","12/235","95/5319",0.000875709952468945,0.0299354533751884,0.0277510300727001,"RAD53/GIN4/SGO1/SGS1/SLD2/HSL1/CSM3/KAR9/CMR1/TEM1/TOP2/MRC1",12
"GO:0006082","BP","GO:0006082","organic acid metabolic process","34/235","443/5319",0.000898852677516202,0.029938708412655,0.0277540475864652,"POX1/ADE6/PHO84/ECI1/CYS3/POT1/SER2/MET7/FAA2/SHM2/PDH1/FOX2/ACS1/LEU4/JLP1/SDH4/ARO8/SWI4/LYS9/CIT1/GUA1/GDH3/GDH2/GLN1/TES1/ARO7/CIT3/IAH1/GCV2/HSP31/GLK1/CAT2/ALD4/DFR1",34
"GO:0006273","BP","GO:0006273","lagging strand elongation","5/235","19/5319",0.00112708405476395,0.0358431851994844,0.033227668140035,"DNA2/POL1/RNH202/POL30/MPH1",5
"GO:1905039","BP","GO:1905039","carboxylic acid transmembrane transport","9/235","60/5319",0.00113130915564192,0.0358431851994844,0.033227668140035,"VBA1/ADY2/TAT2/TNA1/AGP1/PXA2/AGP2/SFC1/YMC1",9
"GO:0016233","BP","GO:0016233","telomere capping","4/235","12/5319",0.00138851799666506,0.0429448780397122,0.0398111425610232,"SGS1/RIF1/EXO1/SAE2",4
"GO:0043436","BP","GO:0043436","oxoacid metabolic process","33/235","441/5319",0.00165400456913789,0.0499663240769795,0.0463202258774479,"POX1/ADE6/PHO84/ECI1/CYS3/POT1/SER2/MET7/FAA2/SHM2/PDH1/FOX2/ACS1/LEU4/SDH4/ARO8/SWI4/LYS9/CIT1/GUA1/GDH3/GDH2/GLN1/TES1/ARO7/CIT3/IAH1/GCV2/HSP31/GLK1/CAT2/ALD4/DFR1",33
"GO:0019752","BP","GO:0019752","carboxylic acid metabolic process","32/235","424/5319",0.00169896511702399,0.0501580837957766,0.0464979926764462,"POX1/ADE6/ECI1/CYS3/POT1/SER2/MET7/FAA2/SHM2/PDH1/FOX2/ACS1/LEU4/SDH4/ARO8/SWI4/LYS9/CIT1/GUA1/GDH3/GDH2/GLN1/TES1/ARO7/CIT3/IAH1/GCV2/HSP31/GLK1/CAT2/ALD4/DFR1",32
"GO:0006259","BP","GO:0006259","DNA metabolic process","36/235","498/5319",0.00185979996643234,0.0536862256976801,0.0497686821426572,"RNR1/DAL1/MCD1/IRC8/DNA2/RAD53/MCM4/SMC1/DPB2/POL1/TOP3/TEL1/SGS1/SLD2/CTF4/RIF1/CSM3/OGG1/CLB5/PSF1/FUN30/MSH3/RNH202/STM1/POL30/RAD54/SMC5/REC102/BDF1/CDC45/EXO1/MPH1/SAE2/TOP2/MRC1/ELG1",36
"GO:0071103","BP","GO:0071103","DNA conformation change","13/235","118/5319",0.00195248667298679,0.0543867063934311,0.0504180479835381,"MCD1/DNA2/MCM4/TOP3/SGS1/SLD2/PSF1/FUN30/RAD54/BDF1/CDC45/MPH1/TOP2",13
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","9/235","65/5319",0.00201896295547374,0.0543867063934311,0.0504180479835381,"POX1/ECI1/POT1/FAA2/PDH1/FOX2/TES1/CIT3/CAT2",9
"GO:0032392","BP","GO:0032392","DNA geometric change","8/235","53/5319",0.00203680282724226,0.0543867063934311,0.0504180479835381,"DNA2/MCM4/SGS1/SLD2/PSF1/RAD54/CDC45/MPH1",8
"GO:0046942","BP","GO:0046942","carboxylic acid transport","11/235","91/5319",0.00205153857835113,0.0543867063934311,0.0504180479835381,"VBA1/ADY2/TAT2/PXA1/TNA1/AGP1/PXA2/AGP2/DAL5/SFC1/YMC1",11
"GO:0006820","BP","GO:0006820","anion transport","17/235","183/5319",0.00276510002516818,0.0718372986538692,0.0665952511324714,"VBA1/ADY2/PHO84/TAT2/PXA1/TNA1/GIT1/AGP1/GEF1/PXA2/MCD4/AGP2/DAL5/SFC1/TPC1/YMC1/PHO88",17
"GO:0016054","BP","GO:0016054","organic acid catabolic process","11/235","96/5319",0.00314848785387678,0.0801938376899203,0.0743420042277613,"POX1/ECI1/POT1/PDH1/FOX2/JLP1/SWI4/GDH2/TES1/CIT3/GCV2",11
"GO:0007346","BP","GO:0007346","regulation of mitotic cell cycle","16/235","170/5319",0.00321121105335515,0.0802185222751603,0.0743648875513823,"CKS1/GIN4/FAR1/SGO1/SGS1/SLD2/HSL1/CDC15/CLB5/KAR9/GIC2/CIK1/TEM1/CDC45/TOP2/MRC1",16
"GO:0007093","BP","GO:0007093","mitotic cell cycle checkpoint","9/235","70/5319",0.00339126334324749,0.0822737497487845,0.076270142792115,"GIN4/SGO1/SGS1/SLD2/HSL1/KAR9/TEM1/TOP2/MRC1",9
"GO:0055114","BP","GO:0055114","oxidation-reduction process","31/235","425/5319",0.00342015587870236,0.0822737497487845,0.076270142792115,"RNR1/POX1/OYE3/SOR1/ECI1/NCP1/POT1/ADH6/COX19/HBN1/FOX2/PET10/ACS1/JLP1/AIM17/SDH4/BDH1/LYS9/FRD1/CIT1/COX15/GDH3/GDH2/MPD1/TES1/DIT2/CIT3/GCV2/TRR1/ALD4/DFR1",31
"GO:0042493","BP","GO:0042493","response to drug","13/235","126/5319",0.00350358182898455,0.082748232651835,0.0767100021503985,"ADY2/FLO1/TNA1/IRA2/MCD4/PDR5/AGP2/SNQ2/PET8/SFC1/TPC1/FUR4/YMC1",13
"GO:0007059","BP","GO:0007059","chromosome segregation","19/235","220/5319",0.0036363274207286,0.0836495353874474,0.0775455358237023,"MCD1/SMC1/SGO1/TOP3/SGS1/CTF4/CIN8/CSM3/IRR1/KAR9/POL30/DAD3/CIK1/SMC5/TEM1/SPC110/TOP2/MRC1/ELG1",19
"GO:0006310","BP","GO:0006310","DNA recombination","18/235","204/5319",0.00367053388536143,0.0836495353874474,0.0775455358237023,"MCD1/IRC8/MCM4/TOP3/SGS1/SLD2/CTF4/PSF1/MSH3/RAD54/SMC5/REC102/CDC45/EXO1/MPH1/SAE2/TOP2/ELG1",18
"GO:0045930","BP","GO:0045930","negative regulation of mitotic cell cycle","10/235","85/5319",0.00396361628859493,0.088771337222152,0.0822935940862541,"GIN4/FAR1/SGO1/SGS1/SLD2/HSL1/KAR9/TEM1/TOP2/MRC1",10
"GO:0000280","BP","GO:0000280","nuclear division","22/235","273/5319",0.00421802003804002,0.0928679327019319,0.0860912564409951,"MCD1/SMC1/SGO1/TOP3/SGS1/CTF4/CDC15/CIN8/CSM3/IRR1/CLB5/KAR9/GIC2/POL30/DAD3/CIK1/REC102/TEM1/SPC110/TOP2/MRC1/ELG1",22
"GO:0072488","BP","GO:0072488","ammonium transmembrane transport","4/235","16/5319",0.0044399109903802,0.0961240729417314,0.0891097925086834,"ADY2/MEP2/AGP2/MEP3",4
"GO:0045786","BP","GO:0045786","negative regulation of cell cycle","13/235","131/5319",0.00490142694358688,0.10374963344743,0.0961789073893767,"RAD53/GIN4/FAR1/SGO1/SGS1/SLD2/HSL1/CSM3/KAR9/CMR1/TEM1/TOP2/MRC1",13
"GO:0000727","BP","GO:0000727","double-strand break repair via break-induced replication","5/235","26/5319",0.00495186857100899,0.10374963344743,0.0961789073893767,"MCM4/SLD2/CTF4/PSF1/CDC45",5
"GO:0031570","BP","GO:0031570","DNA integrity checkpoint","7/235","49/5319",0.00527890536052034,0.108846001005015,0.100903387342277,"RAD53/SGS1/SLD2/CSM3/CMR1/TOP2/MRC1",7
"GO:0034085","BP","GO:0034085","establishment of sister chromatid cohesion","4/235","17/5319",0.00560759462038297,0.113816647060586,0.10551131983089,"MCD1/CTF4/CSM3/POL30",4
"GO:0048285","BP","GO:0048285","organelle fission","22/235","284/5319",0.00672648226816551,0.134426161020723,0.124616934652329,"MCD1/SMC1/SGO1/TOP3/SGS1/CTF4/CDC15/CIN8/CSM3/IRR1/CLB5/KAR9/GIC2/POL30/DAD3/CIK1/REC102/TEM1/SPC110/TOP2/MRC1/ELG1",22
"GO:0006730","BP","GO:0006730","one-carbon metabolic process","4/235","18/5319",0.00696372037739716,0.137058678336953,0.127057354254264,"MET7/SHM2/GCV2/DFR1",4
"GO:0042737","BP","GO:0042737","drug catabolic process","6/235","40/5319",0.007578949514568,0.146941125663042,0.136218668415802,"DAL1/PGU1/PDH1/CIT3/GCV2/CTS2",6
"GO:0032069","BP","GO:0032069","regulation of nuclease activity","3/235","10/5319",0.00811082842529413,0.153717827672209,0.14250086694786,"POL30/RAD54/SAE2",3
"GO:0000032","BP","GO:0000032","cell wall mannoprotein biosynthetic process","4/235","19/5319",0.00852015673009934,0.153717827672209,0.14250086694786,"MNN9/YEH2/KTR3/KTR5",4
"GO:0006056","BP","GO:0006056","mannoprotein metabolic process","4/235","19/5319",0.00852015673009934,0.153717827672209,0.14250086694786,"MNN9/YEH2/KTR3/KTR5",4
"GO:0006057","BP","GO:0006057","mannoprotein biosynthetic process","4/235","19/5319",0.00852015673009934,0.153717827672209,0.14250086694786,"MNN9/YEH2/KTR3/KTR5",4
"GO:0031506","BP","GO:0031506","cell wall glycoprotein biosynthetic process","4/235","19/5319",0.00852015673009934,0.153717827672209,0.14250086694786,"MNN9/YEH2/KTR3/KTR5",4
"GO:0046395","BP","GO:0046395","carboxylic acid catabolic process","10/235","95/5319",0.00871374131921982,0.155056848954336,0.143742178358868,"POX1/ECI1/POT1/PDH1/FOX2/SWI4/GDH2/TES1/CIT3/GCV2",10
"GO:1901605","BP","GO:1901605","alpha-amino acid metabolic process","16/235","189/5319",0.00892467351964615,0.156664201378653,0.145232240490401,"ADE6/CYS3/SER2/SHM2/LEU4/ARO8/SWI4/LYS9/CIT1/GUA1/GDH3/GDH2/GLN1/ARO7/GCV2/DFR1",16
"GO:0000018","BP","GO:0000018","regulation of DNA recombination","5/235","30/5319",0.00929324293389979,0.160958967615144,0.149213612861493,"TOP3/SGS1/MPH1/TOP2/ELG1",5
"GO:0051052","BP","GO:0051052","regulation of DNA metabolic process","11/235","111/5319",0.00945585468859645,0.161620463690616,0.149826838833163,"TOP3/SGS1/CSM3/CLB5/MSH3/POL30/RAD54/MPH1/TOP2/MRC1/ELG1",11
"GO:0015711","BP","GO:0015711","organic anion transport","14/235","159/5319",0.0101477263986359,0.166904191164968,0.154725006841476,"VBA1/ADY2/TAT2/PXA1/TNA1/GIT1/AGP1/PXA2/MCD4/AGP2/DAL5/SFC1/TPC1/YMC1",14
"GO:0000731","BP","GO:0000731","DNA synthesis involved in DNA repair","4/235","20/5319",0.0102878683051595,0.166904191164968,0.154725006841476,"DPB2/POL1/OGG1/POL30",4
"GO:0015696","BP","GO:0015696","ammonium transport","4/235","20/5319",0.0102878683051595,0.166904191164968,0.154725006841476,"ADY2/MEP2/AGP2/MEP3",4
"GO:0007530","BP","GO:0007530","sex determination","5/235","31/5319",0.0106909443495686,0.166904191164968,0.154725006841476,"SGS1/MATA1/EXO1/MPH1/SAE2",5
"GO:0007531","BP","GO:0007531","mating type determination","5/235","31/5319",0.0106909443495686,0.166904191164968,0.154725006841476,"SGS1/MATA1/EXO1/MPH1/SAE2",5
"GO:0045165","BP","GO:0045165","cell fate commitment","5/235","31/5319",0.0106909443495686,0.166904191164968,0.154725006841476,"SGS1/MATA1/EXO1/MPH1/SAE2",5
"GO:0006265","BP","GO:0006265","DNA topological change","3/235","11/5319",0.0107928807219841,0.166904191164968,0.154725006841476,"TOP3/SGS1/TOP2",3
"GO:1902969","BP","GO:1902969","mitotic DNA replication","3/235","11/5319",0.0107928807219841,0.166904191164968,0.154725006841476,"SLD2/PSF1/CDC45",3
"GO:0044283","BP","GO:0044283","small molecule biosynthetic process","27/235","387/5319",0.0111092594089895,0.169775623203262,0.15738690729268,"URA3/ERG6/FBP1/CYS3/NCP1/SER2/MET7/SHM2/NUS1/SIP4/LEU4/BDH1/ARO8/LYS9/CIT1/GUA1/THI2/GDH3/ERG2/GLN1/SRT1/ARO7/PCK1/HSP31/GLK1/ALD4/DFR1",27
"GO:0006270","BP","GO:0006270","DNA replication initiation","7/235","57/5319",0.0120584991619304,0.180045866797099,0.166907719797319,"RAD53/MCM4/POL1/SLD2/CTF4/RIF1/CDC45",7
"GO:0006312","BP","GO:0006312","mitotic recombination","7/235","57/5319",0.0120584991619304,0.180045866797099,0.166907719797319,"IRC8/SGS1/MSH3/RAD54/EXO1/SAE2/TOP2",7
"GO:0006541","BP","GO:0006541","glutamine metabolic process","4/235","21/5319",0.0122768700618516,0.181223343299378,0.167999274530601,"ADE6/GUA1/GDH3/GLN1",4
"GO:1901137","BP","GO:1901137","carbohydrate derivative biosynthetic process","20/235","267/5319",0.0136170241221887,0.19874735207554,0.184244536910512,"RNR1/URA3/CDC8/ADE6/DCD1/CDC21/MNN9/NUS1/YEH2/ACS1/MCD4/GUA1/SEC53/SRT1/KTR3/KTR5/GDA1/ADE1/GLK1/PCM1",20
"GO:0033567","BP","GO:0033567","DNA replication, Okazaki fragment processing","3/235","12/5319",0.0139276682970904,0.198813638658466,0.184305986487813,"DNA2/RNH202/MPH1",3
"GO:2000104","BP","GO:2000104","negative regulation of DNA-dependent DNA replication","3/235","12/5319",0.0139276682970904,0.198813638658466,0.184305986487813,"CSM3/MSH3/MRC1",3
"GO:0000741","BP","GO:0000741","karyogamy","4/235","22/5319",0.0144961950683985,0.204679971672279,0.189744246661875,"MPS2/KAR9/CIK1/SPC110",4
"GO:0032508","BP","GO:0032508","DNA duplex unwinding","6/235","46/5319",0.0148498912305353,0.204747760783583,0.189807089126388,"DNA2/MCM4/SGS1/PSF1/CDC45/MPH1",6
"GO:0051053","BP","GO:0051053","negative regulation of DNA metabolic process","6/235","46/5319",0.0148498912305353,0.204747760783583,0.189807089126388,"SGS1/CSM3/MSH3/MPH1/MRC1/ELG1",6
"GO:0000226","BP","GO:0000226","microtubule cytoskeleton organization","10/235","103/5319",0.0149738547147347,0.204747760783583,0.189807089126388,"MPS2/CDC15/CIN8/HCM1/CLB5/KAR9/DAD3/CIK1/TEM1/SPC110",10
"GO:0034220","BP","GO:0034220","ion transmembrane transport","18/235","235/5319",0.0152836565284192,0.20593553595749,0.190908191025784,"VBA1/ADY2/PHO84/TAT2/MEP2/TNA1/GIT1/AGP1/GEF1/PXA2/AGP2/COX15/MEP3/ENA5/SFC1/TPC1/ESBP6/YMC1",18
"GO:0051726","BP","GO:0051726","regulation of cell cycle","21/235","288/5319",0.0153777882893584,0.20593553595749,0.190908191025784,"CKS1/RAD53/GIN4/FAR1/PCL1/SGO1/SGS1/SLD2/HSL1/CDC15/CSM3/CLB5/KAR9/GIC2/DAD3/CIK1/CMR1/TEM1/CDC45/TOP2/MRC1",21
"GO:0016999","BP","GO:0016999","antibiotic metabolic process","7/235","61/5319",0.01715362467491,0.227372890468727,0.210781237953263,"PDH1/ACS1/SDH4/CIT1/CIT3/IAH1/ALD4",7
"GO:0055085","BP","GO:0055085","transmembrane transport","29/235","439/5319",0.0174170964774481,0.227372890468727,0.210781237953263,"VBA1/ADY2/PHO84/TAT2/MEP2/AFG1/PXA1/TNA1/GIT1/AGP1/HXT15/GEF1/PXA2/PDR5/AGP2/DAL5/COX15/MEP3/ENA5/SNQ2/TIM8/PET8/PDR12/SFC1/GLK1/TPC1/ESBP6/FUR4/YMC1",29
"GO:0044380","BP","GO:0044380","protein localization to cytoskeleton","3/235","13/5319",0.0175249655144256,0.227372890468727,0.210781237953263,"MPS2/HSL1/TEM1",3
"GO:0032787","BP","GO:0032787","monocarboxylic acid metabolic process","15/235","187/5319",0.0176787235853283,0.227372890468727,0.210781237953263,"POX1/ECI1/POT1/FAA2/PDH1/FOX2/ACS1/SWI4/TES1/CIT3/IAH1/HSP31/GLK1/CAT2/ALD4",15
"GO:1901607","BP","GO:1901607","alpha-amino acid biosynthetic process","11/235","122/5319",0.0183558003250552,0.233766515904379,0.21670831343512,"CYS3/SER2/SHM2/LEU4/ARO8/LYS9/CIT1/GDH3/GLN1/ARO7/DFR1",11
"GO:0007010","BP","GO:0007010","cytoskeleton organization","19/235","258/5319",0.018843696495792,0.237650114058581,0.220308521115851,"MPS2/GIN4/PCL1/CDC15/CIN8/HCM1/CLB5/KAR9/GIC2/CBK1/DAD3/HSP42/SCD5/CTF13/LSB3/CIK1/TEM1/SPC110/SFK1",19
"GO:0044282","BP","GO:0044282","small molecule catabolic process","12/235","139/5319",0.0192863677965843,0.240890077044835,0.223312060402165,"POX1/ECI1/POT1/PDH1/FOX2/JLP1/SWI4/GDH2/TES1/CIT3/GCV2/HSP31",12
"GO:0007533","BP","GO:0007533","mating type switching","4/235","24/5319",0.0196569269951905,0.240890077044835,0.223312060402165,"SGS1/EXO1/MPH1/SAE2",4
"GO:0015718","BP","GO:0015718","monocarboxylic acid transport","4/235","24/5319",0.0196569269951905,0.240890077044835,0.223312060402165,"ADY2/PXA1/PXA2/DAL5",4
"GO:0009101","BP","GO:0009101","glycoprotein biosynthetic process","8/235","79/5319",0.0224785433632731,0.269469330694341,0.249805854150421,"MNN9/NUS1/YEH2/SEC53/SRT1/KTR3/KTR5/GDA1",8
"GO:0019740","BP","GO:0019740","nitrogen utilization","4/235","25/5319",0.0226113603123042,0.269469330694341,0.249805854150421,"ADY2/MEP2/MEP3/GDH3",4
"GO:0045005","BP","GO:0045005","DNA-dependent DNA replication maintenance of fidelity","4/235","25/5319",0.0226113603123042,0.269469330694341,0.249805854150421,"DPB2/CSM3/MSH3/MRC1",4
"GO:0009064","BP","GO:0009064","glutamine family amino acid metabolic process","7/235","65/5319",0.023608918613981,0.27879986617783,0.258455530089897,"ADE6/SWI4/CIT1/GUA1/GDH3/GDH2/GLN1",7
"GO:0007051","BP","GO:0007051","spindle organization","5/235","38/5319",0.0246150964961394,0.285191065278187,0.264380356288842,"CDC15/CIN8/CLB5/CIK1/SPC110",5
