"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070591","BP","GO:0070591","ascospore wall biogenesis","15/504","50/5319",3.55174558768118e-05,0.0048736994473282,0.00457209859840578,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/RRT12/PFS1/RRT8/GAS2/OSW5",15
"GO:0097064","BP","GO:0097064","ncRNA export from nucleus","12/504","34/5319",3.5946154497811e-05,0.0048736994473282,0.00457209859840578,"RPS10A/RPS0A/RPS3/NUP49/RPS2/RPS26A/RPS15/RPS5/CEX1/UTP22/UTP8/SRM1",12
"GO:0071940","BP","GO:0071940","fungal-type cell wall assembly","15/504","51/5319",4.60089807589144e-05,0.0049995254978265,0.00469013811137607,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/RRT12/PFS1/RRT8/GAS2/OSW5",15
"GO:0042273","BP","GO:0042273","ribosomal large subunit biogenesis","26/504","121/5319",4.62861935746933e-05,0.0049995254978265,0.00469013811137607,"MAK11/RPL8B/NOC2/YTM1/RPL25/RPL12B/EBP2/RPP0/RPL17B/RRP5/DBP3/RIX1/LOC1/SSF1/NIP7/IPI3/RRP15/RRS1/RPF2/NOP7/MAK16/IPI1/TRM112/RLI1/PUF6/REX4",26
"GO:0000466","BP","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","21/504","88/5319",4.9740258704705e-05,0.0049995254978265,0.00469013811137607,"MAK11/RPS0A/RPL17B/ENP1/BUD21/RRP5/DBP3/NOP58/LOC1/MPP10/RRP15/RRS1/RPF2/RRP42/MAK16/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",21
"GO:0000447","BP","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","14/504","46/5319",5.41841854030086e-05,0.0049995254978265,0.00469013811137607,"RPS0A/ENP1/BUD21/RRP5/NOP58/LOC1/MPP10/RRS1/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",14
"GO:0070726","BP","GO:0070726","cell wall assembly","15/504","52/5319",5.91279082353148e-05,0.0049995254978265,0.00469013811137607,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/RRT12/PFS1/RRT8/GAS2/OSW5",15
"GO:0022413","BP","GO:0022413","reproductive process in single-celled organism","30/504","151/5319",5.92061639100857e-05,0.0049995254978265,0.00469013811137607,"LDS1/GIP1/STE3/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/YKU80/GAS4/SPR6/STB1/MCK1/SAE2/BUD3/SHE4/FMP45/PRM1/RRT12/PFS1/RRT8/SPR3/SPR28/GAS2/STE2/OSW5/FUS2/FIG1",30
"GO:0000478","BP","GO:0000478","endonucleolytic cleavage involved in rRNA processing","16/504","58/5319",6.14569821490657e-05,0.0049995254978265,0.00469013811137607,"RPS0A/RPL17B/ENP1/BUD21/RRP5/DBP3/NOP58/LOC1/MPP10/RRS1/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",16
"GO:0000479","BP","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","16/504","58/5319",6.14569821490657e-05,0.0049995254978265,0.00469013811137607,"RPS0A/RPL17B/ENP1/BUD21/RRP5/DBP3/NOP58/LOC1/MPP10/RRS1/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",16
"GO:0034470","BP","GO:0034470","ncRNA processing","69/504","468/5319",8.15525102507626e-05,0.00631837781799956,0.00592737543175969,"NRD1/MAK11/RPL8B/RPS20/NSR1/YTM1/RPS8B/GAR1/EBP2/RPM2/RPS0A/RRP12/RPL17B/XRN1/RPS7A/RPS2/ENP1/RPL30/UTP21/BUD21/DUS3/RRB1/PUS1/RRP5/DBP3/RIX1/CBF5/NOP58/NOP56/PUS7/UTP15/UTP9/LOC1/MPP10/SSF1/NAB3/NIP7/UTP4/IPI3/RRP15/RRS1/IMP4/RPF2/RRP42/UTP22/TRM82/NOP7/MAK16/NOC4/RRP1/FAF1/UTP8/UTP6/IPI1/SAS10/TRM112/NOP19/RLI1/UTP7/SEN34/NOC3/BMT2/RRP3/SLX9/EFG1/BUD22/SEN2/REX4/DBP8",69
"GO:0022414","BP","GO:0022414","reproductive process","69/504","470/5319",9.3470550559494e-05,0.00663047176037898,0.00622015595545532,"ZIP1/LDS1/GIP1/STE3/IME4/MF(ALPHA)1/TEP1/SSP1/QDR3/MND1/DIT2/GMC2/FPR3/CRR1/SMK1/POL30/DMC1/DIT1/YKU80/GIN4/GAS4/SPR6/GAC1/RAD52/BEM1/MSC1/RFA1/STB1/RAD55/MCK1/CST9/POL1/TOP2/SAE2/BUD3/BFR1/TUB2/SSF1/MND2/SHE4/CDC28/FMP45/KAR4/PRM1/BUD6/RRT12/AME1/PFS1/FUS3/RRT8/PPH3/RFA3/SPC110/SPR3/KAR5/SPR28/GAS2/REC114/STE2/SPO11/CLB5/ECM11/TPM2/OSW5/AFB1/FUS2/MEI5/FIG1/MFA1",69
"GO:0009262","BP","GO:0009262","deoxyribonucleotide metabolic process","6/504","10/5319",0.000105916190375682,0.00663047176037898,0.00622015595545532,"RNR2/RNR1/DUT1/CDC8/CDC21/DCD1",6
"GO:0009263","BP","GO:0009263","deoxyribonucleotide biosynthetic process","6/504","10/5319",0.000105916190375682,0.00663047176037898,0.00622015595545532,"RNR2/RNR1/DUT1/CDC8/CDC21/DCD1",6
"GO:0009272","BP","GO:0009272","fungal-type cell wall biogenesis","20/504","86/5319",0.000110410442444639,0.00663047176037898,0.00622015595545532,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/GAS5/GAS3/CWH41/RRT12/PFS1/RRT8/KRE5/GAS2/OSW5/RPI1",20
"GO:1903046","BP","GO:1903046","meiotic cell cycle process","45/504","272/5319",0.000113020625336784,0.00663047176037898,0.00622015595545532,"ZIP1/LDS1/GIP1/TEP1/SSP1/QDR3/MND1/DIT2/GMC2/FPR3/CRR1/SMK1/POL30/DMC1/DIT1/GAS4/SPR6/RAD52/MSC1/RFA1/RAD55/MCK1/CST9/POL1/TOP2/SAE2/TUB2/MND2/CDC28/FMP45/RRT12/PFS1/FUS3/RRT8/PPH3/RFA3/SPR3/SPR28/GAS2/REC114/SPO11/CLB5/ECM11/OSW5/MEI5",45
"GO:0006407","BP","GO:0006407","rRNA export from nucleus","8/504","18/5319",0.000114107688562146,0.00663047176037898,0.00622015595545532,"RPS10A/RPS0A/RPS3/RPS2/RPS26A/RPS15/RPS5/SRM1",8
"GO:0051029","BP","GO:0051029","rRNA transport","8/504","18/5319",0.000114107688562146,0.00663047176037898,0.00622015595545532,"RPS10A/RPS0A/RPS3/RPS2/RPS26A/RPS15/RPS5/SRM1",8
"GO:0000003","BP","GO:0000003","reproduction","70/504","486/5319",0.00015184757674212,0.00851917266756653,0.00799197772326948,"ZIP1/LDS1/GIP1/STE3/IME4/MF(ALPHA)1/TEP1/SSP1/QDR3/MND1/DIT2/GMC2/FPR3/CRR1/SMK1/POL30/DMC1/DIT1/YKU80/GIN4/GAS4/SPR6/GAC1/RAD52/BEM1/MSC1/RFA1/STB1/RAD55/MCK1/CST9/POL1/TOP2/SAE2/BUD3/BFR1/TUB2/SSF1/MND2/SHE4/CDC28/AXL2/FMP45/KAR4/PRM1/BUD6/RRT12/AME1/PFS1/FUS3/RRT8/PPH3/RFA3/SPC110/SPR3/KAR5/SPR28/GAS2/REC114/STE2/SPO11/CLB5/ECM11/TPM2/OSW5/AFB1/FUS2/MEI5/FIG1/MFA1",70
"GO:0022616","BP","GO:0022616","DNA strand elongation","12/504","39/5319",0.000164775603111679,0.00864806149234523,0.00811289047578726,"TOP1/POL30/PRI2/POL1/PSF1/TOP2/SAE2/RNH202/RFC2/PRI1/DPB4/MCM10",12
"GO:0034471","BP","GO:0034471","ncRNA 5'-end processing","12/504","39/5319",0.000164775603111679,0.00864806149234523,0.00811289047578726,"RPM2/BUD21/RRP5/NOP58/LOC1/MPP10/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",12
"GO:0034406","BP","GO:0034406","cell wall beta-glucan metabolic process","6/504","11/5319",0.000214422268114935,0.0106254417635321,0.00996790383147647,"GAS4/GAS5/GAS3/CWH41/KRE5/GAS2",6
"GO:0000966","BP","GO:0000966","RNA 5'-end processing","12/504","40/5319",0.000215512955252957,0.0106254417635321,0.00996790383147647,"RPM2/BUD21/RRP5/NOP58/LOC1/MPP10/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",12
"GO:0006302","BP","GO:0006302","double-strand break repair","26/504","133/5319",0.000240811055029355,0.0115235172509635,0.0108104033991506,"MND1/MCD1/CDC45/DMC1/PRI2/RAD59/YKU80/RAD52/CTF4/RFA1/RAD55/MCK1/POL1/PSF1/SAE2/DOA1/NUP84/CDC28/FYV6/SMC1/PPH3/RFA3/SPO11/ECM11/MEI5/MCM10",26
"GO:0000472","BP","GO:0000472","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","11/504","35/5319",0.000250235332961684,0.0116323681922474,0.0109125182795321,"BUD21/RRP5/NOP58/LOC1/MPP10/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",11
"GO:0032505","BP","GO:0032505","reproduction of a single-celled organism","35/504","202/5319",0.000268000063029272,0.012112113959684,0.0113625757717089,"LDS1/GIP1/STE3/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/YKU80/GIN4/GAS4/SPR6/STB1/MCK1/SAE2/BUD3/SHE4/CDC28/AXL2/FMP45/PRM1/BUD6/RRT12/PFS1/RRT8/SPR3/SPR28/GAS2/STE2/TPM2/OSW5/FUS2/FIG1",35
"GO:0051321","BP","GO:0051321","meiotic cell cycle","50/504","324/5319",0.000280513633774063,0.0123350184364973,0.0115716861727565,"ZIP1/LDS1/GIP1/IME4/TEP1/SSP1/QDR3/MND1/DIT2/GMC2/FPR3/CRR1/SMK1/POL30/DMC1/DIT1/GAS4/SPR6/GAC1/RAD52/MSC1/RFA1/RAD55/MCK1/CST9/POL1/TOP2/SAE2/BFR1/TUB2/MND2/CDC28/FMP45/KAR4/RRT12/AME1/PFS1/FUS3/RRT8/PPH3/RFA3/SPR3/SPR28/GAS2/REC114/SPO11/CLB5/ECM11/OSW5/MEI5",50
"GO:0042255","BP","GO:0042255","ribosome assembly","18/504","79/5319",0.000317367019039623,0.0127871332305846,0.0119958225887799,"MAK11/RPS10A/NSR1/RPL25/RPL12B/RPS0A/RPP0/RPS26A/RPS15/RRP5/RPS5/RIX1/SSF1/NIP7/IPI3/RPF2/IPI1/REX4",18
"GO:0007131","BP","GO:0007131","reciprocal meiotic recombination","16/504","66/5319",0.000321200554092636,0.0127871332305846,0.0119958225887799,"ZIP1/MND1/GMC2/DMC1/RAD52/MSC1/RFA1/RAD55/CST9/TOP2/MND2/RFA3/REC114/SPO11/ECM11/MEI5",16
"GO:0035825","BP","GO:0035825","homologous recombination","16/504","66/5319",0.000321200554092636,0.0127871332305846,0.0119958225887799,"ZIP1/MND1/GMC2/DMC1/RAD52/MSC1/RFA1/RAD55/CST9/TOP2/MND2/RFA3/REC114/SPO11/ECM11/MEI5",16
"GO:0000967","BP","GO:0000967","rRNA 5'-end processing","11/504","36/5319",0.000330091945718839,0.0127871332305846,0.0119958225887799,"BUD21/RRP5/NOP58/LOC1/MPP10/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",11
"GO:0006271","BP","GO:0006271","DNA strand elongation involved in DNA replication","11/504","36/5319",0.000330091945718839,0.0127871332305846,0.0119958225887799,"TOP1/POL30/PRI2/POL1/PSF1/TOP2/RNH202/RFC2/PRI1/DPB4/MCM10",11
"GO:0000755","BP","GO:0000755","cytogamy","6/504","12/5319",0.000394686541324677,0.0146544797347913,0.0137476114356079,"STE3/BUD3/PRM1/STE2/FUS2/FIG1",6
"GO:0090502","BP","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic","20/504","94/5319",0.000396310453798903,0.0146544797347913,0.0137476114356079,"RPM2/RPS0A/RPL17B/ENP1/BUD21/RRP5/DBP3/NOP58/LOC1/MPP10/RNH202/RRS1/NOC4/UTP6/SAS10/NOP19/UTP7/SEN34/SEN2/DBP8",20
"GO:0000470","BP","GO:0000470","maturation of LSU-rRNA","14/504","55/5319",0.000441473168734022,0.0159617076784501,0.0149739437348382,"MAK11/RPL8B/YTM1/RPL17B/RRP5/DBP3/SSF1/NIP7/RRP15/RPF2/NOP7/MAK16/IPI1/TRM112",14
"GO:0000480","BP","GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","10/504","33/5319",0.000662408760375509,0.0228699482323148,0.0214546792202999,"RRP5/NOP58/LOC1/MPP10/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",10
"GO:0042546","BP","GO:0042546","cell wall biogenesis","22/504","112/5319",0.000668091403387748,0.0228699482323148,0.0214546792202999,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/GAS5/GAS3/KNH1/PMI40/CWH41/RRT12/PFS1/RRT8/KRE5/GAS2/OSW5/RPI1",22
"GO:0015695","BP","GO:0015695","organic cation transport","6/504","13/5319",0.00067471267065219,0.0228699482323148,0.0214546792202999,"DUR3/HNM1/SAM3/RSB1/UGA4/CRC1",6
"GO:0006260","BP","GO:0006260","DNA replication","28/504","158/5319",0.000755442319310964,0.025083768439162,0.0235315008163458,"TOP1/RNR2/CDC45/POL30/RNR1/PRI2/RAD53/CTF4/RFA1/SLX1/RIX1/POL1/PSF1/TOP2/DIA2/IPI3/RNH202/CDC28/NOP7/DCC1/RFC2/IPI1/NOC3/PRI1/RFA3/DPB4/CLB5/MCM10",28
"GO:0051704","BP","GO:0051704","multi-organism process","38/504","241/5319",0.00101063035013398,0.0328859115933598,0.0308508212146163,"LDS1/GIP1/STE3/MF(ALPHA)1/TEP1/SSP1/QDR3/DIT2/ATF1/FLO9/CRR1/SMK1/DIT1/GAS4/SPR6/BEM1/SKI2/MCK1/BUD3/SSF1/FMP45/KAR4/PRM1/RRT12/PFS1/FUS3/RRT8/SPC110/SPR3/KAR5/SPR28/GAS2/STE2/OSW5/AFB1/FUS2/FIG1/MFA1",38
"GO:0019953","BP","GO:0019953","sexual reproduction","35/504","218/5319",0.00114644294021542,0.0352585984549598,0.0330766782646083,"LDS1/GIP1/STE3/MF(ALPHA)1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/SPR6/BEM1/MCK1/BUD3/SSF1/FMP45/KAR4/PRM1/RRT12/PFS1/FUS3/RRT8/SPC110/SPR3/KAR5/SPR28/GAS2/STE2/OSW5/AFB1/FUS2/FIG1/MFA1",35
"GO:0044703","BP","GO:0044703","multi-organism reproductive process","35/504","218/5319",0.00114644294021542,0.0352585984549598,0.0330766782646083,"LDS1/GIP1/STE3/MF(ALPHA)1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/SPR6/BEM1/MCK1/BUD3/SSF1/FMP45/KAR4/PRM1/RRT12/PFS1/FUS3/RRT8/SPC110/SPR3/KAR5/SPR28/GAS2/STE2/OSW5/AFB1/FUS2/FIG1/MFA1",35
"GO:0015718","BP","GO:0015718","monocarboxylic acid transport","8/504","24/5319",0.00114855913836071,0.0352585984549598,0.0330766782646083,"JEN1/PUT4/PXA1/UGA4/FAT3/DAL5/FEN2/ACB1",8
"GO:0010927","BP","GO:0010927","cellular component assembly involved in morphogenesis","16/504","74/5319",0.00123668833713027,0.0369901089676487,0.0347010371061305,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/RRT12/PFS1/RRT8/GAS2/OSW5/FUS2",16
"GO:0000469","BP","GO:0000469","cleavage involved in rRNA processing","17/504","81/5319",0.00125043392330712,0.0369901089676487,0.0347010371061305,"RPS0A/RPL17B/ENP1/BUD21/RRP5/DBP3/NOP58/LOC1/MPP10/RRS1/RRP42/NOC4/UTP6/SAS10/NOP19/UTP7/DBP8",17
"GO:0000027","BP","GO:0000027","ribosomal large subunit assembly","11/504","42/5319",0.0013917831119794,0.0404362700569729,0.037933938202446,"MAK11/RPL25/RPL12B/RPP0/RRP5/RIX1/SSF1/IPI3/RPF2/IPI1/REX4",11
"GO:0000724","BP","GO:0000724","double-strand break repair via homologous recombination","16/504","76/5319",0.00166640771706354,0.0475657079940769,0.0446221826360505,"MCD1/CDC45/DMC1/YKU80/RAD52/CTF4/RFA1/RAD55/PSF1/SAE2/CDC28/PPH3/RFA3/ECM11/MEI5/MCM10",16
"GO:0003006","BP","GO:0003006","developmental process involved in reproduction","28/504","167/5319",0.00182171679903697,0.0511022971040197,0.0479399157641307,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/YKU80/GAS4/SPR6/BEM1/STB1/MCK1/SAE2/SHE4/FMP45/RRT12/PFS1/FUS3/RRT8/SPR3/SPR28/GAS2/OSW5/FUS2/FIG1",28
"GO:0000463","BP","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","11/504","44/5319",0.00209476931869508,0.057765926805371,0.0541911777360903,"MAK11/RPL17B/RRP5/DBP3/SSF1/NIP7/RRP15/RPF2/NOP7/MAK16/IPI1",11
"GO:0032989","BP","GO:0032989","cellular component morphogenesis","20/504","107/5319",0.0021792616909359,0.0583274601244607,0.0547179614922318,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/GIC2/SMK1/DIT1/GAS4/BEM1/CAP2/RRT12/PFS1/RRT8/GAS2/OSW5/FUS2/FIG1",20
"GO:0071428","BP","GO:0071428","rRNA-containing ribonucleoprotein complex export from nucleus","14/504","64/5319",0.00218683163343092,0.0583274601244607,0.0547179614922318,"RPS10A/RPS0A/RPS3/NUP49/RPS2/RPS26A/RPS15/RPS5/RIX1/RRS1/RLI1/NOG2/SLX9/SRM1",14
"GO:0032787","BP","GO:0032787","monocarboxylic acid metabolic process","30/504","187/5319",0.00257194871355598,0.067492912208961,0.0633162246970488,"DLD1/XBP1/BNA3/UGA2/SOK2/ADR1/FAS1/ALD6/ASP1/PDB1/GCR2/POX1/SPE3/PDX1/FOX2/PFK27/TYE7/ALD4/IAH1/PPT2/PAN6/ARO10/YAT1/PDH1/ACS1/CIT3/HSP31/ICL2/CAT2/CRC1",30
"GO:0051273","BP","GO:0051273","beta-glucan metabolic process","8/504","27/5319",0.0026870323646409,0.0693936770995357,0.0650993638885432,"GAS4/GAS5/DSE4/GAS3/KNH1/CWH41/KRE5/GAS2",8
"GO:0006261","BP","GO:0006261","DNA-dependent DNA replication","24/504","140/5319",0.00280065566709191,0.071197918286852,0.0667919525868958,"TOP1/CDC45/POL30/PRI2/RAD53/CTF4/RFA1/SLX1/RIX1/POL1/PSF1/TOP2/IPI3/RNH202/CDC28/NOP7/RFC2/IPI1/NOC3/PRI1/RFA3/DPB4/CLB5/MCM10",24
"GO:0072329","BP","GO:0072329","monocarboxylic acid catabolic process","11/504","46/5319",0.00306195944446843,0.0766432002484637,0.0719002622587729,"DLD1/XBP1/UGA2/SOK2/ADR1/ASP1/POX1/FOX2/PDH1/CIT3/ICL2",11
"GO:0017001","BP","GO:0017001","antibiotic catabolic process","5/504","12/5319",0.00337284018529484,0.0831456209314349,0.0780002913664676,"ADR1/ALD6/PDH1/CIT3/ICL2",5
"GO:0032502","BP","GO:0032502","developmental process","47/504","338/5319",0.00400587055929043,0.0972768865666497,0.0912570669437726,"LDS1/GIP1/IME4/TEP1/PTP2/SSP1/QDR3/DIT2/CRR1/GIC2/NDI1/SMK1/DMC1/DIT1/YKU80/HDA1/SOD1/GAS4/SPR6/TMA19/BEM1/TEC1/CTF4/STB1/MCK1/CAP2/PHO84/GAT2/SAE2/SHE4/CDC28/FMP45/BUD6/RRT12/PFS1/FUS3/RRT8/ACB1/DPB4/SPR3/SPR28/GAS2/SPO11/OSW5/FUS2/MEI5/FIG1",47
"GO:0000725","BP","GO:0000725","recombinational repair","16/504","83/5319",0.00427127678627996,0.10219657840114,0.0958723117663459,"MCD1/CDC45/DMC1/YKU80/RAD52/CTF4/RFA1/RAD55/PSF1/SAE2/CDC28/PPH3/RFA3/ECM11/MEI5/MCM10",16
"GO:0048869","BP","GO:0048869","cellular developmental process","46/504","331/5319",0.00444932895569263,0.10392959087231,0.0974980796201268,"LDS1/GIP1/IME4/TEP1/SSP1/QDR3/DIT2/CRR1/GIC2/NDI1/SMK1/DMC1/DIT1/YKU80/HDA1/SOD1/GAS4/SPR6/TMA19/BEM1/TEC1/CTF4/STB1/MCK1/CAP2/PHO84/GAT2/SAE2/SHE4/CDC28/FMP45/BUD6/RRT12/PFS1/FUS3/RRT8/ACB1/DPB4/SPR3/SPR28/GAS2/SPO11/OSW5/FUS2/MEI5/FIG1",46
"GO:0090501","BP","GO:0090501","RNA phosphodiester bond hydrolysis","24/504","145/5319",0.00447146365154375,0.10392959087231,0.0974980796201268,"HRP1/SSU72/RPM2/RPS0A/RPL17B/XRN1/ENP1/BUD21/RRP5/DBP3/NOP58/LOC1/MPP10/RNH202/RRS1/RRP42/NOC4/UTP6/SAS10/NOP19/UTP7/SEN34/SEN2/DBP8",24
"GO:0061982","BP","GO:0061982","meiosis I cell cycle process","20/504","114/5319",0.00467737801453792,0.10642457320498,0.099838664087744,"ZIP1/MND1/GMC2/POL30/DMC1/RAD52/MSC1/RFA1/RAD55/CST9/TOP2/SAE2/TUB2/MND2/CDC28/RFA3/REC114/SPO11/ECM11/MEI5",20
"GO:0034293","BP","GO:0034293","sexual sporulation","21/504","122/5319",0.00478340665452092,0.10642457320498,0.099838664087744,"LDS1/GIP1/TEP1/SSP1/QDR3/DIT2/CRR1/SMK1/DIT1/GAS4/SPR6/MCK1/FMP45/RRT12/PFS1/FUS3/RRT8/SPR3/SPR28/GAS2/OSW5",21
