"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019752","BP","GO:0019752","carboxylic acid metabolic process","127/1077","424/5319",4.65135840094815e-07,7.61977076228051e-05,6.4762932759613e-05,"ICL2/PDH1/PEX11/GCR1/ETR1/CIT3/ICL1/GLK1/ISA1/AGX1/CAT2/SDH4/GFA1/GLN1/IAH1/IDP2/CYS3/MDH3/SDH2/PYC2/YAT2/SDH1/MSD1/CRC1/CIT1/SHH3/GPM1/YAT1/EHD3/ACS1/ARG8/MSY1/GDH2/ERG10/ACH1/ISA2/FOX2/HIS1/ECI1/SHM2/SCS7/XBP1/POT1/ARO8/UGA2/GDH3/SWI4/SPE3/ADH1/ARO10/FAA2/ALD6/ADE6/POX1/AIM45/ACP1/SER1/SLM5/PUT1/MLS1/SPE1/HST4/TES1/MET2/LEU4/CAR1/MET7/ADR1/ISM1/LPD1/MDH2/FMS1/HOM3/MET1/IDP1/DIA4/MET8/HIS2/ARG4/ABZ1/SER2/ASP1/ADH2/ARO4/LYS1/FUM1/TRP3/SAM2/LYS5/PPT2/ARO9/FAU1/KGD1/ANT1/YMR31/MMF1/ADH3/LEU2/PDC1/SWI6/MSW1/ARG1/GLO4/PDX1/KGD2/CPA1/ADE4/PFK27/ACC1/ALD2/CEM1/LYS4/LSC1/SPS19/DPL1/DSD1/SNO3/MDH1/LYS9/LEU1/MET4/LYS2/GUA1/AIM10/ILV2/LAT1/BIO2",127
"GO:0033617","BP","GO:0033617","mitochondrial respiratory chain complex IV assembly","15/1077","21/5319",5.69840201649469e-07,8.55710036143619e-05,7.27296046842085e-05,"SHY1/COX14/COA3/PET191/COA1/COX19/RCF1/PET100/COA2/COX12/CMC1/COX17/RCF2/PET117/COX16",15
"GO:0072350","BP","GO:0072350","tricarboxylic acid metabolic process","19/1077","31/5319",6.64821318203629e-07,8.72387100489765e-05,7.41470431224142e-05,"CIT3/ICL1/SDH4/IDP2/MDH3/SDH2/SDH1/CIT1/SHH3/MLS1/MDH2/IDP1/FUM1/KGD1/YMR31/ARG1/KGD2/LSC1/MDH1",19
"GO:0055085","BP","GO:0055085","transmembrane transport","130/1077","439/5319",6.77770222356088e-07,8.72387100489765e-05,7.41470431224142e-05,"PHO84/GIT1/HSP60/MEP2/GLK1/STL1/QCR8/COX7/VBA1/TAT2/ZRT2/COX8/ATP4/ATP3/ATP1/ATP18/COX9/AFG1/ADY2/ATP16/CRC1/FTR1/MEP3/KCH1/UGA4/HSP10/QCR9/SSA3/DUR3/TIM8/JEN1/SAL1/LEU5/COX5A/PEX21/MSC2/MGR2/COX13/AFG3/FUN26/FET5/TIM13/TOM6/AGP2/PEX25/TOM7/YTA12/SFC1/COX12/YMD8/COX4/COX15/ATP2/TIM9/PXA2/TIM11/DTR1/ATP19/CTR1/GGC1/TOM22/SSC1/UGO1/ATP20/OXA1/GEF1/COX6/MDH2/CAN1/ATP14/HEM25/NEO1/OPT1/BPT1/QCR7/HOT13/TOM5/RGT1/CTP1/PXA1/PDR5/CTR2/DAL5/YMC1/TOM40/ESBP6/MIA40/COX5B/BSC6/PEX6/YIA6/DIP5/BOR1/ITR2/YHM2/SEC63/TPO1/PAM16/RIP1/SNQ2/TPN1/TIM50/TIM17/QCR6/TPO3/ERS1/HXT15/MCH5/MCH4/ENA5/FUR4/QDR2/PET8/GAP1/QDR3/THI73/FET3/MRS4/PDR12/FLC2/PAM18/FEX2/FTH1/ATM1/VHT1/AMF1/SUL2/ALR1/AVT3/FSF1",130
"GO:0009150","BP","GO:0009150","purine ribonucleotide metabolic process","57/1077","154/5319",7.80577178105896e-07,9.37733383297884e-05,7.97010381855494e-05,"GCR1/GLK1/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/ADE1/COX12/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/QCR7/HMG1/GUK1/COX5B/GSM1/PDC1/RIP1/QCR6/PDX1/KGD2/ADE4/PFK27/ACC1/LSC1/GUA1/ADE13/LAT1/XPT1",57
"GO:0006163","BP","GO:0006163","purine nucleotide metabolic process","58/1077","158/5319",8.57271052927853e-07,9.47342575496953e-05,8.05177549709718e-05,"GCR1/GLK1/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/ADE1/COX12/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/DUT1/QCR7/HMG1/GUK1/COX5B/GSM1/PDC1/RIP1/QCR6/PDX1/KGD2/ADE4/PFK27/ACC1/LSC1/GUA1/ADE13/LAT1/XPT1",58
"GO:0043436","BP","GO:0043436","oxoacid metabolic process","130/1077","441/5319",8.93719410846182e-07,9.47342575496953e-05,8.05177549709718e-05,"PHO84/ICL2/PDH1/PEX11/GCR1/ETR1/CIT3/ICL1/GLK1/ISA1/AGX1/CAT2/SDH4/GFA1/GLN1/IAH1/IDP2/CYS3/MDH3/SDH2/PYC2/YAT2/SDH1/MSD1/CRC1/CIT1/SHH3/GPM1/YAT1/EHD3/ACS1/ARG8/MSY1/GDH2/ERG10/ACH1/ISA2/FOX2/HIS1/ECI1/SHM2/SCS7/XBP1/POT1/ARO8/UGA2/GDH3/SWI4/SPE3/ADH1/ARO10/FAA2/ALD6/ADE6/POX1/AIM45/ACP1/SER1/SLM5/PUT1/MLS1/SPE1/HST4/TES1/MET2/LEU4/CAR1/MET7/ADR1/ISM1/LPD1/MDH2/FMS1/HOM3/MET1/IDP1/DIA4/MET8/HIS2/ARG4/ABZ1/SER2/ASP1/ADH2/ARO4/LYS1/FUM1/TRP3/SAM2/LYS5/PPT2/ARO9/FAU1/KGD1/ANT1/YMR31/MMF1/ADH3/LEU2/PDC1/SWI6/PPN1/MSW1/ARG1/GLO4/PDX1/KGD2/CPA1/ADE4/PFK27/ACC1/ALD2/CEM1/LYS4/LSC1/SPS19/DPL1/DSD1/SNO3/MDH1/LYS9/LEU1/MET4/LYS2/GUA1/AIM10/ILV2/LAT1/VTC2/BIO2",130
"GO:0006082","BP","GO:0006082","organic acid metabolic process","130/1077","443/5319",1.17388533199795e-06,0.00011751896490335,9.98832256173692e-05,"PHO84/ICL2/PDH1/PEX11/GCR1/ETR1/CIT3/ICL1/GLK1/ISA1/AGX1/CAT2/SDH4/GFA1/GLN1/IAH1/IDP2/CYS3/MDH3/SDH2/PYC2/YAT2/SDH1/MSD1/CRC1/CIT1/SHH3/GPM1/YAT1/EHD3/ACS1/ARG8/MSY1/GDH2/ERG10/ACH1/ISA2/FOX2/HIS1/ECI1/SHM2/SCS7/XBP1/POT1/ARO8/UGA2/GDH3/SWI4/SPE3/ADH1/ARO10/FAA2/ALD6/ADE6/POX1/AIM45/ACP1/SER1/SLM5/PUT1/MLS1/SPE1/HST4/TES1/MET2/LEU4/CAR1/MET7/ADR1/ISM1/LPD1/MDH2/FMS1/HOM3/MET1/IDP1/DIA4/MET8/HIS2/ARG4/ABZ1/SER2/ASP1/ADH2/ARO4/LYS1/FUM1/TRP3/SAM2/LYS5/PPT2/ARO9/FAU1/KGD1/ANT1/YMR31/MMF1/ADH3/LEU2/PDC1/SWI6/PPN1/MSW1/ARG1/GLO4/PDX1/KGD2/CPA1/ADE4/PFK27/ACC1/ALD2/CEM1/LYS4/LSC1/SPS19/DPL1/DSD1/SNO3/MDH1/LYS9/LEU1/MET4/LYS2/GUA1/AIM10/ILV2/LAT1/VTC2/BIO2",130
"GO:0034220","BP","GO:0034220","ion transmembrane transport","78/1077","235/5319",1.33242581424148e-06,0.000126370069329639,0.000107406069790657,"PHO84/GIT1/MEP2/QCR8/COX7/VBA1/TAT2/ZRT2/COX8/ATP4/ATP3/ATP1/ATP18/COX9/ADY2/ATP16/CRC1/FTR1/MEP3/KCH1/UGA4/QCR9/DUR3/JEN1/LEU5/COX5A/MSC2/COX13/FET5/AGP2/SFC1/COX12/YMD8/COX4/COX15/ATP2/PXA2/TIM11/ATP19/CTR1/ATP20/OXA1/GEF1/COX6/CAN1/ATP14/HEM25/NEO1/BPT1/QCR7/CTP1/CTR2/YMC1/ESBP6/COX5B/YIA6/DIP5/BOR1/YHM2/TPO1/RIP1/QCR6/TPO3/MCH5/MCH4/ENA5/QDR2/GAP1/FET3/MRS4/FLC2/FEX2/FTH1/AMF1/SUL2/ALR1/AVT3/FSF1",78
"GO:0072521","BP","GO:0072521","purine-containing compound metabolic process","62/1077","176/5319",1.84150210577119e-06,0.000158751921643319,0.000134928468947386,"DAL1/GCR1/GLK1/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/ADE1/SER1/COX12/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/DUT1/QCR7/HMG1/GUK1/COX5B/GSM1/PDC1/RIP1/QCR6/DAL2/PDX1/KGD2/PNP1/ADE4/PFK27/ACC1/LSC1/GUA1/ADE13/LAT1/XPT1",62
"GO:0009259","BP","GO:0009259","ribonucleotide metabolic process","60/1077","169/5319",2.01864351506852e-06,0.000158751921643319,0.000134928468947386,"GCR1/GLK1/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/URA3/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/FCY1/ADE1/COX12/TDA10/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/QCR7/HMG1/GUK1/COX5B/GSM1/PDC1/RIP1/QCR6/PDX1/KGD2/ADE4/PFK27/ACC1/LSC1/GUA1/ADE13/LAT1/XPT1",60
"GO:0006099","BP","GO:0006099","tricarboxylic acid cycle","18/1077","30/5319",2.05338801916263e-06,0.000158751921643319,0.000134928468947386,"CIT3/ICL1/SDH4/IDP2/MDH3/SDH2/SDH1/CIT1/SHH3/MLS1/MDH2/IDP1/FUM1/KGD1/YMR31/KGD2/LSC1/MDH1",18
"GO:0006101","BP","GO:0006101","citrate metabolic process","18/1077","30/5319",2.05338801916263e-06,0.000158751921643319,0.000134928468947386,"CIT3/ICL1/SDH4/IDP2/MDH3/SDH2/SDH1/CIT1/SHH3/MLS1/MDH2/IDP1/FUM1/KGD1/YMR31/KGD2/LSC1/MDH1",18
"GO:1903047","BP","GO:1903047","mitotic cell cycle process","108/1077","357/5319",2.18114340085083e-06,0.000158751921643319,0.000134928468947386,"MCD1/SGS1/YOX1/SMC1/CIK1/CIN8/SGO1/NUR1/MNN10/DBF4/SPA2/CDC6/GIC2/IPL1/GIN4/KSS1/SIN3/HSL1/CTF4/CDC20/CLB2/MYO2/MUS81/SKP1/CLB5/SWE1/SLD2/SPC72/XBP1/INN1/BIR1/BUD4/DAD2/SWI4/BUD16/SPC110/DCC1/SWI5/NRM1/KEL1/MCK1/ASE1/KAR9/KAR3/CDC45/GAC1/IRR1/MRC1/BFA1/MCM2/TOP3/MSB2/BAS1/MTW1/POL30/DPB11/RME1/CYK3/CDC23/BNI4/BUB1/YPI1/ELG1/STE20/CTR9/BRN1/APC1/PTK2/CDC12/CHS2/KAP104/CEP3/DYN1/TUB2/DSN1/DAD3/CLN2/PSF1/SWI6/CDC10/CDC14/BUD5/CNM67/SMC3/BUB2/TOF1/NIP100/PAC11/BUD3/CTF8/RAD24/CLB4/CDC28/BUD31/CDC7/SHS1/SHE1/ELM1/PAN1/CTF18/VHS2/RIM15/DMA2/SDS23/BUD2/VRP1/AXL1/PIN4",108
"GO:0009060","BP","GO:0009060","aerobic respiration","37/1077","88/5319",2.22255387492017e-06,0.000158751921643319,0.000134928468947386,"ETR1/CIT3/ICL1/QCR8/COX7/SDH4/COX8/IDP2/COX9/MDH3/SDH2/SDH1/MAS1/CIT1/SHH3/QCR9/COX19/COX5A/COX13/JAC1/MAM33/MLS1/COX4/COX6/MDH2/IDP1/QCR7/FUM1/COX5B/KGD1/YMR31/COX11/RIP1/QCR6/KGD2/LSC1/MDH1",37
"GO:0140014","BP","GO:0140014","mitotic nuclear division","62/1077","177/5319",2.29053827010339e-06,0.000158751921643319,0.000134928468947386,"MCD1/SGS1/SMC1/CIK1/CIN8/SGO1/NUR1/DBF4/GIC2/IPL1/CTF4/CDC20/CLB2/SKP1/CLB5/SPC72/BIR1/DAD2/SPC110/DCC1/SWI5/KEL1/MCK1/ASE1/KAR9/KAR3/GAC1/IRR1/MRC1/BFA1/TOP3/BAS1/MTW1/POL30/CDC23/BUB1/YPI1/ELG1/STE20/BRN1/APC1/KAP104/CEP3/DYN1/TUB2/DSN1/DAD3/CDC10/CDC14/SMC3/BUB2/TOF1/CTF8/CLB4/CDC28/CDC7/SHS1/SHE1/CTF18/DMA2/SDS23/BUD2",62
"GO:0019693","BP","GO:0019693","ribose phosphate metabolic process","65/1077","189/5319",2.68760967753213e-06,0.000179373060700478,0.000152455051883401,"GCR1/GLK1/QCR8/RKI1/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/URA3/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/FCY1/ADE1/COX12/TDA10/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/QCR7/HMG1/GUK1/YSA1/COX5B/GSM1/PDC1/RIP1/QCR6/PDX1/KGD2/ADE4/PFK27/ACC1/LSC1/SHB17/GUA1/SOL3/ADE13/PRS5/LAT1/XPT1",65
"GO:0000724","BP","GO:0000724","double-strand break repair via homologous recombination","33/1077","76/5319",3.36261587233804e-06,0.000211157710042482,0.000179469868632403,"MCD1/SGS1/CTF4/MCM4/RFA3/MUS81/RAD52/SLD2/PIF1/DMC1/HST4/CDC45/MCM2/DPB11/TAH11/MCM7/RAD54/ELG1/CSM2/RTT109/SMC5/YKU80/POL32/SAE3/PSF1/SMC3/SLD3/CDC28/RAD57/CDC7/RAD1/CTF18/SHU1",33
"GO:0009062","BP","GO:0009062","fatty acid catabolic process","15/1077","23/5319",3.40544466468513e-06,0.000211157710042482,0.000179469868632403,"ICL2/PDH1/CIT3/MDH3/EHD3/ERG10/FOX2/ECI1/POT1/POX1/AIM45/TES1/ADR1/ANT1/SPS19",15
"GO:0019395","BP","GO:0019395","fatty acid oxidation","12/1077","16/5319",3.63256881871084e-06,0.000211157710042482,0.000179469868632403,"PEX11/MDH3/EHD3/ERG10/FOX2/ECI1/POT1/POX1/AIM45/TES1/ADR1/ANT1",12
"GO:0034440","BP","GO:0034440","lipid oxidation","12/1077","16/5319",3.63256881871084e-06,0.000211157710042482,0.000179469868632403,"PEX11/MDH3/EHD3/ERG10/FOX2/ECI1/POT1/POX1/AIM45/TES1/ADR1/ANT1",12
"GO:0033108","BP","GO:0033108","mitochondrial respiratory chain complex assembly","21/1077","40/5319",5.61337515387535e-06,0.000316103188352605,0.000268666475292389,"SHY1/COX14/COA3/PET191/QCR9/COA1/COX19/RCF1/CMC2/PET100/COA2/COX12/CMC1/COX17/RCF2/TCM62/QCR7/PET117/SDH6/COX16/COX23",21
"GO:0000278","BP","GO:0000278","mitotic cell cycle","115/1077","393/5319",6.03017188125585e-06,0.00032928393121282,0.000279869221283166,"MCD1/SGS1/YOX1/SMC1/CIK1/CIN8/SGO1/NUR1/MNN10/DBF4/SPA2/CDC6/GIC2/IPL1/GIN4/KSS1/SIN3/HSL1/CTF4/CDC20/CLB2/MYO2/MUS81/SKP1/CLB5/SWE1/SLD2/SPC72/XBP1/INN1/BIR1/BUD4/CKS1/DAD2/SWI4/BUD16/SPC110/DCC1/SWI5/NRM1/KEL1/MCK1/ASE1/KAR9/KAR3/CDC45/ALK2/GAC1/IRR1/MRC1/BFA1/MCM2/TOP3/MSB2/BAS1/MTW1/POL30/DPB11/RME1/CYK3/CDC23/BNI4/BUB1/YPI1/ELG1/STE20/CTR9/BRN1/APC1/NUF2/PTK2/CDC12/CHS2/KAP104/CEP3/DYN1/TUB2/DSN1/TOM1/DAD3/CLN2/PSF1/SWI6/CDC10/CDC14/BUD5/CNM67/SMC3/BUB2/TOF1/NIP100/PAC11/BUD3/CTF8/RAD24/CLB4/CDC28/BUD31/FAR1/CDC7/SHS1/SHE1/ELM1/KIN1/PAN1/CTF18/VHS2/RIM15/DMA2/SNF1/SDS23/BUD2/VRP1/AXL1/PIN4",115
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","29/1077","65/5319",6.88128684825098e-06,0.000363655696074734,0.000309082912429895,"ICL2/PDH1/PEX11/ETR1/CIT3/CAT2/MDH3/YAT2/CRC1/YAT1/EHD3/ERG10/ACH1/FOX2/ECI1/SCS7/POT1/FAA2/POX1/AIM45/ACP1/HST4/TES1/ADR1/PPT2/ANT1/ACC1/CEM1/SPS19",29
