"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000313","GO:0000313","organellar ribosome","50/1077","77/3901",5.88751895834853e-12,1.17554128535026e-09,1.02670067449095e-09,"MRPL39/MRP51/MRPL33/MRPL50/MRPS8/MRPS12/MRPS18/RSM24/MRPL37/OXA1/IMG2/RSM10/MRPL25/MRPL24/MRPL20/MRPS28/MRP2/MRPL31/MRPL11/MRP4/MRPS35/PET123/MRPS9/MRPL49/MRP1/PPE1/PTH4/MRPL17/YMR31/COX11/RSM7/NAM9/MRPL22/IMG1/RSM28/MRPL32/MRP49/MRPL27/MRPL15/MNP1/MRP20/MRPL35/MHR1/MRX14/YML6/RSM23/MRH4/MRPL4/MRP10/RSM22",50
"GO:0005761","GO:0005761","mitochondrial ribosome","50/1077","77/3901",5.88751895834853e-12,1.17554128535026e-09,1.02670067449095e-09,"MRPL39/MRP51/MRPL33/MRPL50/MRPS8/MRPS12/MRPS18/RSM24/MRPL37/OXA1/IMG2/RSM10/MRPL25/MRPL24/MRPL20/MRPS28/MRP2/MRPL31/MRPL11/MRP4/MRPS35/PET123/MRPS9/MRPL49/MRP1/PPE1/PTH4/MRPL17/YMR31/COX11/RSM7/NAM9/MRPL22/IMG1/RSM28/MRPL32/MRP49/MRPL27/MRPL15/MNP1/MRP20/MRPL35/MHR1/MRX14/YML6/RSM23/MRH4/MRPL4/MRP10/RSM22",50
"GO:0044455","GO:0044455","mitochondrial membrane part","73/1077","140/3901",3.56411779403938e-10,6.56894325732182e-08,5.73721957453465e-08,"GUT2/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/COX9/SDH2/SDH1/ATP16/MAS1/MCP2/ATP23/SHH3/COA3/PET191/QCR9/COA1/COX26/RCF1/COX5A/PET100/MDJ1/MGR2/MGR1/COX13/AFG3/UPS1/TOM6/TOM7/YTA12/COX12/COX4/CMC1/ATP2/TIM9/TIM11/MMM1/PET122/ATP19/OM45/TOM22/RCF2/OM14/SSC1/UGO1/ATP20/OXA1/COX6/PSD1/ATP14/FZO1/ISD11/QCR7/TOM5/MDM34/TOM40/MGR3/MIA40/COX5B/MIC19/PAM16/RIP1/TIM50/TIM17/QCR6/PNT1/MSS51/PAM18/MCR1",73
"GO:0017144","GO:0017144","drug metabolic process","99/1077","211/3901",5.98318035182992e-10,1.02397858021318e-07,8.94328010484051e-08,"ICL2/PDH1/DAL1/GCR1/CIT3/ICL1/GLK1/ISA1/AGX1/QCR8/RKI1/COX7/SDH4/GFA1/COX8/ATP4/IAH1/ATP3/ATP1/IDP2/ATP18/COX9/CYS3/MDH3/SDH2/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/CCP1/ACH1/ISA2/COX5A/SHM2/COX13/ARO8/RIB7/UGA2/RIB5/BUD16/ADH1/ARO10/ALD6/PGU1/CRH1/COX12/MLS1/COX4/ATP2/NDI1/TIM11/ATP19/PCM1/ADR1/CHS3/LPD1/UTR2/ATP20/SKT5/COX6/MDH2/FMS1/ATP14/IDP1/CHS7/QCR7/BNI4/ABZ1/ADH2/FUM1/SAM2/COX5B/ARO9/CHS2/KGD1/YMR31/PHO3/ADH3/GSM1/PDC1/RIP1/QCR6/BMH2/DAL2/KGD2/PFK27/CRZ1/LSC1/DSD1/SNO3/MDH1/ADE13/THI13/CTT1/BIO2",99
"GO:0055114","GO:0055114","oxidation-reduction process","130/1077","304/3901",2.30321849382611e-09,3.67900767413824e-07,3.21319183559741e-07,"RNR1/PEX11/AIM17/ETR1/CIT3/GUT2/HBN1/SOR1/ICL1/QCR8/COX7/SDH4/COX8/IDP2/GIP2/COX9/MDH3/SDH2/ERG24/OYE3/SDH1/MAS1/CIT1/SHH3/HAP1/ARA1/EHD3/ACS1/QCR9/COX19/CCP1/RNR2/BDH1/GDH2/ERG10/FOX2/COX5A/ECI1/GPD2/SCS7/COX13/IMD3/POT1/JAC1/RIB7/UGA2/GDH3/FET5/CSF1/NCP1/ADH1/ALD6/POX1/AIM45/MAM33/FRE4/ERG1/ACP1/GAL80/PUT1/COX12/MLS1/TRX3/COX4/COX15/NDI1/TES1/ATF1/ERG3/CYB5/GAC1/DIT2/COX10/ADR1/LPD1/ERG25/COX6/MDH2/ECM4/FMS1/MET1/IDP1/GRX3/ADH6/QCR7/MET8/HMG1/ERG26/YPI1/ADH2/LYS1/FUM1/MIA40/COX5B/MRP1/FMO1/KGD1/ANT1/YMR31/COX11/ADH3/RGI1/PGM2/LEU2/PDC1/RIP1/ERG27/COQ10/QCR6/MXR2/YFH1/BMH2/MPD1/KGD2/FMP46/CDC28/ALD2/FRD1/SOD2/JHD2/LSC1/SPS19/FET3/SHB17/MDH1/LYS9/LYS2/MCR1/CTT1/TDA5",130
"GO:0016999","GO:0016999","antibiotic metabolic process","33/1077","48/3901",2.88035443621294e-09,4.31333076822887e-07,3.76720040736271e-07,"ICL2/PDH1/CIT3/ICL1/SDH4/IAH1/IDP2/MDH3/SDH2/SDH1/CIT1/SHH3/ACS1/CCP1/ACH1/ADH1/ARO10/ALD6/MLS1/ADR1/LPD1/MDH2/IDP1/ADH2/FUM1/KGD1/YMR31/ADH3/PDC1/KGD2/LSC1/MDH1/CTT1",33
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","57/1077","106/3901",7.54885451025569e-09,1.06394443568074e-06,9.29233607825901e-07,"GCR1/GLK1/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/ADE1/COX12/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/QCR7/HMG1/GUK1/COX5B/GSM1/PDC1/RIP1/QCR6/PDX1/KGD2/ADE4/PFK27/ACC1/LSC1/GUA1/ADE13/LAT1/XPT1",57
"GO:0055085","GO:0055085","transmembrane transport","130/1077","309/3901",8.05347109088266e-09,1.0720064852086e-06,9.36274884717821e-07,"PHO84/GIT1/HSP60/MEP2/GLK1/STL1/QCR8/COX7/VBA1/TAT2/ZRT2/COX8/ATP4/ATP3/ATP1/ATP18/COX9/AFG1/ADY2/ATP16/CRC1/FTR1/MEP3/KCH1/UGA4/HSP10/QCR9/SSA3/DUR3/TIM8/JEN1/SAL1/LEU5/COX5A/PEX21/MSC2/MGR2/COX13/AFG3/FUN26/FET5/TIM13/TOM6/AGP2/PEX25/TOM7/YTA12/SFC1/COX12/YMD8/COX4/COX15/ATP2/TIM9/PXA2/TIM11/DTR1/ATP19/CTR1/GGC1/TOM22/SSC1/UGO1/ATP20/OXA1/GEF1/COX6/MDH2/CAN1/ATP14/HEM25/NEO1/OPT1/BPT1/QCR7/HOT13/TOM5/RGT1/CTP1/PXA1/PDR5/CTR2/DAL5/YMC1/TOM40/ESBP6/MIA40/COX5B/BSC6/PEX6/YIA6/DIP5/BOR1/ITR2/YHM2/SEC63/TPO1/PAM16/RIP1/SNQ2/TPN1/TIM50/TIM17/QCR6/TPO3/ERS1/HXT15/MCH5/MCH4/ENA5/FUR4/QDR2/PET8/GAP1/QDR3/THI73/FET3/MRS4/PDR12/FLC2/PAM18/FEX2/FTH1/ATM1/VHT1/AMF1/SUL2/ALR1/AVT3/FSF1",130
"GO:0006163","GO:0006163","purine nucleotide metabolic process","58/1077","109/3901",9.3370053362214e-09,1.17744551503087e-06,1.02836380101984e-06,"GCR1/GLK1/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/ADE1/COX12/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/DUT1/QCR7/HMG1/GUK1/COX5B/GSM1/PDC1/RIP1/QCR6/PDX1/KGD2/ADE4/PFK27/ACC1/LSC1/GUA1/ADE13/LAT1/XPT1",58
"GO:1901135","GO:1901135","carbohydrate derivative metabolic process","123/1077","290/3901",1.20008319795558e-08,1.43769967115079e-06,1.255665998703e-06,"RNR1/GCR1/GUT2/GLK1/QCR8/RKI1/COX7/SDH4/FBP1/GFA1/COX8/CDC8/ATP4/ATP3/ATP1/ATP18/MNN10/URA3/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MNN9/MVD1/RNR2/ACH1/COX5A/GPD2/COX13/IMD3/PMI40/CDC21/SEC53/SRT1/ADH1/NUS1/ADE6/FCY1/ANP1/ACP1/DCD1/ADE1/CRH1/COX12/PMT7/TDA10/COX4/GPI12/ATP2/NDI1/TES1/PCD1/MCD4/TIM11/ATP19/MNN11/MNN1/PCM1/FBP26/RER2/CHS3/GUT1/UTR2/ATP20/CAB3/SKT5/COX6/ATP14/DUT1/YEH2/CHS7/QCR7/BNI4/HMG1/GUK1/PLP1/YSA1/MNS1/COX5B/OST3/CHS2/CWH41/GPI17/ALG11/PGM2/GSM1/SPT14/PDC1/KTR3/RIP1/GDA1/CAX4/QCR6/GPI13/BMH2/PDX1/OST1/KGD2/GPI1/PNP1/ADE4/PFK27/ACC1/HOC1/OST2/CRZ1/LSC1/PER1/SHB17/GUA1/VAN1/SOL3/ADE13/PRS5/WBP1/LAT1/IPT1/XPT1",123
"GO:0009060","GO:0009060","aerobic respiration","37/1077","59/3901",1.48310225652982e-08,1.69214905078355e-06,1.47789838896305e-06,"ETR1/CIT3/ICL1/QCR8/COX7/SDH4/COX8/IDP2/COX9/MDH3/SDH2/SDH1/MAS1/CIT1/SHH3/QCR9/COX19/COX5A/COX13/JAC1/MAM33/MLS1/COX4/COX6/MDH2/IDP1/QCR7/FUM1/COX5B/KGD1/YMR31/COX11/RIP1/QCR6/KGD2/LSC1/MDH1",37
"GO:0005746","GO:0005746","mitochondrial respiratory chain","20/1077","24/3901",1.86279001616184e-08,1.94054125161903e-06,1.6948405272905e-06,"QCR8/COX7/SDH4/COX8/COX9/SDH2/SDH1/MAS1/SHH3/QCR9/COX26/COX5A/COX13/COX12/COX4/COX6/QCR7/COX5B/RIP1/QCR6",20
"GO:0098803","GO:0098803","respiratory chain complex","20/1077","24/3901",1.86279001616184e-08,1.94054125161903e-06,1.6948405272905e-06,"QCR8/COX7/SDH4/COX8/COX9/SDH2/SDH1/MAS1/SHH3/QCR9/COX26/COX5A/COX13/COX12/COX4/COX6/QCR7/COX5B/RIP1/QCR6",20
"GO:0000315","GO:0000315","organellar large ribosomal subunit","28/1077","40/3901",2.55264424931571e-08,2.44645424854418e-06,2.13669758637458e-06,"MRPL39/MRPL33/MRPL50/MRPL37/OXA1/IMG2/MRPL25/MRPL24/MRPL20/MRPL31/MRPL11/MRPL49/PTH4/MRPL17/MRPL22/IMG1/MRPL32/MRP49/MRPL27/MRPL15/MNP1/MRP20/MRPL35/MHR1/MRX14/YML6/MRH4/MRPL4",28
"GO:0005762","GO:0005762","mitochondrial large ribosomal subunit","28/1077","40/3901",2.55264424931571e-08,2.44645424854418e-06,2.13669758637458e-06,"MRPL39/MRPL33/MRPL50/MRPL37/OXA1/IMG2/MRPL25/MRPL24/MRPL20/MRPL31/MRPL11/MRPL49/PTH4/MRPL17/MRPL22/IMG1/MRPL32/MRP49/MRPL27/MRPL15/MNP1/MRP20/MRPL35/MHR1/MRX14/YML6/MRH4/MRPL4",28
"GO:0072521","GO:0072521","purine-containing compound metabolic process","62/1077","124/3901",6.39036584013749e-08,5.88896790498824e-06,5.14333898388394e-06,"DAL1/GCR1/GLK1/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/ADE1/SER1/COX12/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/DUT1/QCR7/HMG1/GUK1/COX5B/GSM1/PDC1/RIP1/QCR6/DAL2/PDX1/KGD2/PNP1/ADE4/PFK27/ACC1/LSC1/GUA1/ADE13/LAT1/XPT1",62
"GO:0009259","GO:0009259","ribonucleotide metabolic process","60/1077","119/3901",7.11468946187298e-08,6.31362812986951e-06,5.51423105271091e-06,"GCR1/GLK1/QCR8/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/URA3/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/FCY1/ADE1/COX12/TDA10/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/QCR7/HMG1/GUK1/COX5B/GSM1/PDC1/RIP1/QCR6/PDX1/KGD2/ADE4/PFK27/ACC1/LSC1/GUA1/ADE13/LAT1/XPT1",60
"GO:0070469","GO:0070469","respiratory chain","21/1077","27/3901",7.73795719780432e-08,6.62148051640684e-06,5.78310485309586e-06,"QCR8/COX7/SDH4/COX8/COX9/SDH2/SDH1/MAS1/SHH3/QCR9/COX26/COX5A/COX13/ACP1/COX12/COX4/COX6/QCR7/COX5B/RIP1/QCR6",21
"GO:0019693","GO:0019693","ribose phosphate metabolic process","65/1077","133/3901",9.31376714554435e-08,7.6950986485256e-06,6.72078732680296e-06,"GCR1/GLK1/QCR8/RKI1/COX7/SDH4/COX8/ATP4/ATP3/ATP1/ATP18/URA3/COX9/SDH1/ATP16/MAS1/CIT1/SHH3/GPM1/ACS1/QCR9/MVD1/ACH1/COX5A/COX13/IMD3/ADH1/ADE6/FCY1/ADE1/COX12/TDA10/COX4/ATP2/NDI1/TES1/PCD1/TIM11/ATP19/ATP20/CAB3/COX6/ATP14/QCR7/HMG1/GUK1/YSA1/COX5B/GSM1/PDC1/RIP1/QCR6/PDX1/KGD2/ADE4/PFK27/ACC1/LSC1/SHB17/GUA1/SOL3/ADE13/PRS5/LAT1/XPT1",65
"GO:0045333","GO:0045333","cellular respiration","41/1077","72/3901",1.24692876571081e-07,9.95880440881037e-06,8.69787503941438e-06,"ETR1/CIT3/ICL1/QCR8/COX7/SDH4/COX8/IDP2/COX9/MDH3/SDH2/SDH1/MAS1/CIT1/SHH3/HAP1/QCR9/COX19/COX5A/COX13/JAC1/MAM33/MLS1/COX4/NDI1/COX10/COX6/MDH2/IDP1/QCR7/FUM1/COX5B/KGD1/YMR31/COX11/RIP1/COQ10/QCR6/KGD2/LSC1/MDH1",41
