"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033260","GO:0033260","nuclear DNA replication","12/462","39/3901",0.00127262730066231,0.0901779377048213,0.0850371166065517,"POL1/CDC6/MCM3/MCM4/SLD2/CDC45/PSF1/BMH2/CSM3/MRC1/MCM6/CLB5",12
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion","11/462","34/3901",0.00127503469546177,0.0901779377048213,0.0850371166065517,"MCD1/SMC1/POL30/CTF4/TOP3/IRR1/CTF18/CSM3/MRC1/ELG1/TOF1",11
"GO:0032200","GO:0032200","telomere organization","17/462","66/3901",0.00129465619443672,0.0901779377048213,0.0850371166065517,"SGS1/DNA2/RIF1/EXO1/POL12/TOP3/TEL1/OGG1/SAE2/RAD54/MRC1/EBS1/EST3/STM1/ELG1/MRE11/YKU80",17
"GO:0006635","GO:0006635","fatty acid beta-oxidation","6/462","12/3901",0.0013182704461189,0.0901779377048213,0.0850371166065517,"POX1/ECI1/POT1/FOX2/MDH3/EHD3",6
"GO:0010525","GO:0010525","regulation of transposition, RNA-mediated","6/462","12/3901",0.0013182704461189,0.0901779377048213,0.0850371166065517,"FUS3/STE4/TEC1/STE5/RTT103/ELG1",6
"GO:0005887","GO:0005887","integral component of plasma membrane","14/462","50/3901",0.00143960693927313,0.0904656973252736,0.0853084717630552,"VBA1/PHO84/GIT1/MSB2/TNA1/QDR2/TRK1/GEF1/AGP2/PNS1/YVC1/FEX2/ARN2/STE3",14
"GO:0009277","GO:0009277","fungal-type cell wall","16/462","61/3901",0.00145034549825684,0.0904656973252736,0.0853084717630552,"SCW11/DSE2/CTS1/BAR1/SPS22/MCD4/EGT2/TOS6/FLO1/PHO12/PEP4/CDA2/DSE4/PIR3/EXG1/AFB1",16
"GO:0044282","GO:0044282","small molecule catabolic process","22/462","96/3901",0.00146213966708952,0.0904656973252736,0.0853084717630552,"PUT2/URH1/PDH1/THI20/SWI4/POX1/JLP1/ECI1/GCV2/GDH2/BAT1/PGM2/POT1/FOX2/HSP31/PUT1/ALD6/CIT3/MDH3/DLD1/EHD3/ALD5",22
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication","9/462","25/3901",0.00150993192246966,0.0904656973252736,0.0853084717630552,"MCM3/MCM4/SLD2/CDC45/PSF1/CTF4/MCM6/MCM10/MRE11",9
"GO:0006974","GO:0006974","cellular response to DNA damage stimulus","54/462","309/3901",0.00152911411650759,0.0904656973252736,0.0853084717630552,"SGS1/POL1/MND1/MCD1/MCM3/DMC1/HOF1/SMC1/DNA2/PRI2/FUN30/RIF1/RAD53/SIN3/DPB2/MCM4/CMR1/SLD2/EXO1/CDC45/PSF1/PLM2/RAD26/POL30/CTF4/MSH5/TEL1/OGG1/IES2/SAE2/RAD54/MSH3/CTF18/ABF1/POL3/BMH2/MPH1/SAW1/YIM1/CSM3/MRC1/MMS2/MCM6/HIM1/SAE3/RTT103/EAF3/ELG1/SPO11/AOS1/TOF1/MCM10/MRE11/YKU80",54
"GO:0044786","GO:0044786","cell cycle DNA replication","12/462","40/3901",0.00162724426476452,0.0937378340939352,0.0883940721108927,"POL1/CDC6/MCM3/MCM4/SLD2/CDC45/PSF1/BMH2/CSM3/MRC1/MCM6/CLB5",12
"GO:0015718","GO:0015718","monocarboxylic acid transport","8/462","21/3901",0.00182075128718039,0.102195501734305,0.096369589046174,"ADY2/PXA1/PXA2/ACB1/FAT3/JEN1/DAL5/PUT4",8
"GO:0005618","GO:0005618","cell wall","16/462","63/3901",0.00209241449260072,0.107301369386908,0.101184383817522,"SCW11/DSE2/CTS1/BAR1/SPS22/MCD4/EGT2/TOS6/FLO1/PHO12/PEP4/CDA2/DSE4/PIR3/EXG1/AFB1",16
"GO:0030312","GO:0030312","external encapsulating structure","16/462","63/3901",0.00209241449260072,0.107301369386908,0.101184383817522,"SCW11/DSE2/CTS1/BAR1/SPS22/MCD4/EGT2/TOS6/FLO1/PHO12/PEP4/CDA2/DSE4/PIR3/EXG1/AFB1",16
"GO:0010528","GO:0010528","regulation of transposition","6/462","13/3901",0.00220582988689396,0.107301369386908,0.101184383817522,"FUS3/STE4/TEC1/STE5/RTT103/ELG1",6
"GO:0019395","GO:0019395","fatty acid oxidation","6/462","13/3901",0.00220582988689396,0.107301369386908,0.101184383817522,"POX1/ECI1/POT1/FOX2/MDH3/EHD3",6
"GO:0032197","GO:0032197","transposition, RNA-mediated","6/462","13/3901",0.00220582988689396,0.107301369386908,0.101184383817522,"FUS3/STE4/TEC1/STE5/RTT103/ELG1",6
"GO:0034440","GO:0034440","lipid oxidation","6/462","13/3901",0.00220582988689396,0.107301369386908,0.101184383817522,"POX1/ECI1/POT1/FOX2/MDH3/EHD3",6
"GO:0005886","GO:0005886","plasma membrane","57/462","338/3901",0.00267025227219818,0.12515968516753,0.118024641202918,"VBA1/PHO84/SHM2/GIT1/TCP1/MSB2/THI73/NCP1/SHO1/TNA1/AGP1/GIC2/STL1/QDR2/SLM1/HXT15/BAR1/PTR2/ADY2/SPS22/STE4/TRK1/SNQ2/ZRT2/TAT2/NEO1/GEF1/YEH2/AGP2/ITR2/GLK1/ENA5/PNS1/FLO1/BMH2/PDR5/YVC1/IRA2/SUR7/STE5/FEX2/PDR12/PEP4/SFK1/MFA1/FRD1/LEM3/RGI1/FAT3/ARN2/SNG1/JEN1/DAL5/ERS1/PUT4/FMP45/STE3",57
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","10/462","32/3901",0.00282323030219769,0.12515968516753,0.118024641202918,"PDH1/SWI4/POX1/ECI1/POT1/FOX2/CIT3/MDH3/DLD1/EHD3",10
"GO:0006281","GO:0006281","DNA repair","47/462","268/3901",0.00287982470645855,0.12515968516753,0.118024641202918,"SGS1/POL1/MND1/MCD1/MCM3/DMC1/SMC1/DNA2/PRI2/FUN30/RIF1/RAD53/SIN3/DPB2/MCM4/SLD2/EXO1/CDC45/PSF1/RAD26/POL30/CTF4/MSH5/TEL1/OGG1/IES2/SAE2/RAD54/MSH3/CTF18/ABF1/POL3/MPH1/SAW1/CSM3/MRC1/MMS2/MCM6/HIM1/SAE3/EAF3/ELG1/SPO11/TOF1/MCM10/MRE11/YKU80",47
"GO:0016999","GO:0016999","antibiotic metabolic process","13/462","48/3901",0.00292654783370715,0.12515968516753,0.118024641202918,"SDH4/PDH1/CIT1/TDA9/IAH1/ALD6/ACS1/MDH1/CIT3/MDH3/ALD4/ALD5/CTT1",13
"GO:0045229","GO:0045229","external encapsulating structure organization","31/462","159/3901",0.00296579111785415,0.12515968516753,0.118024641202918,"SCW11/MSB2/ECM9/OSW2/PCM1/DSE1/DSE2/CTS1/PMI40/PGU1/DIT2/BAR1/LRE1/SPS22/DIT1/MCD4/GPI19/IRS4/ECM5/ACK1/SUR7/ECM18/PEP4/OSW5/CDA2/PIR3/SNG1/EXG1/ECM4/TUS1/FMP45",31
"GO:0071555","GO:0071555","cell wall organization","31/462","159/3901",0.00296579111785415,0.12515968516753,0.118024641202918,"SCW11/MSB2/ECM9/OSW2/PCM1/DSE1/DSE2/CTS1/PMI40/PGU1/DIT2/BAR1/LRE1/SPS22/DIT1/MCD4/GPI19/IRS4/ECM5/ACK1/SUR7/ECM18/PEP4/OSW5/CDA2/PIR3/SNG1/EXG1/ECM4/TUS1/FMP45",31
"GO:0055114","GO:0055114","oxidation-reduction process","52/462","304/3901",0.00302243999076407,0.12515968516753,0.118024641202918,"PUT2/RNR1/FMO1/COX15/SOR1/NCP1/TSC10/HBN1/AIM17/SDH4/DIT2/ADH6/COX19/RIB7/MAS1/POX1/CIT1/JLP1/PET10/ECI1/FMP46/ERG24/GCV2/TRR1/GDH2/BDH1/PGM2/COX10/POT1/FOX2/BMH2/PUT1/DFR1/ALD6/ACS1/MPD1/MDH1/CIT3/LYS9/MDH3/FRD1/DLD1/EHD3/GPD2/ALD4/RGI1/MET8/ALD5/CTT1/ECM4/MET13/BDH2",52
"GO:0042162","GO:0042162","telomeric DNA binding","7/462","18/3901",0.00308246252432198,0.12515968516753,0.118024641202918,"RIF1/TEL1/EBS1/EST3/STM1/MRE11/YKU80",7
"GO:0015295","GO:0015295","solute:proton symporter activity","5/462","10/3901",0.00345489882148761,0.12515968516753,0.118024641202918,"PHO84/STL1/HXT15/ITR2/JEN1",5
"GO:0016233","GO:0016233","telomere capping","5/462","10/3901",0.00345489882148761,0.12515968516753,0.118024641202918,"SGS1/RIF1/EXO1/POL12/SAE2",5
"GO:0017001","GO:0017001","antibiotic catabolic process","5/462","10/3901",0.00345489882148761,0.12515968516753,0.118024641202918,"PDH1/ALD6/CIT3/ALD5/CTT1",5
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","5/462","10/3901",0.00345489882148761,0.12515968516753,0.118024641202918,"STL1/HXT15/ITR2/GLK1/JEN1",5
"GO:0042723","GO:0042723","thiamine-containing compound metabolic process","5/462","10/3901",0.00345489882148761,0.12515968516753,0.118024641202918,"THI6/THI2/THI20/THI13/PET18",5
"GO:0006760","GO:0006760","folic acid-containing compound metabolic process","6/462","14/3901",0.00347895720201805,0.12515968516753,0.118024641202918,"SHM2/FAU1/DFR1/MET7/FOL2/MET13",6
"GO:0042558","GO:0042558","pteridine-containing compound metabolic process","6/462","14/3901",0.00347895720201805,0.12515968516753,0.118024641202918,"SHM2/FAU1/DFR1/MET7/FOL2/MET13",6
"GO:0016054","GO:0016054","organic acid catabolic process","16/462","66/3901",0.00348777560311529,0.12515968516753,0.118024641202918,"PUT2/PDH1/SWI4/POX1/JLP1/ECI1/GCV2/GDH2/BAT1/POT1/FOX2/PUT1/CIT3/MDH3/DLD1/EHD3",16
"GO:0071554","GO:0071554","cell wall organization or biogenesis","36/462","195/3901",0.00373125258242628,0.131737288756954,0.124227271886892,"SCW11/MSB2/ECM9/OSW2/PCM1/DSE1/DSE2/CTS1/PMI40/PGU1/DIT2/MNN9/BAR1/LRE1/SPS22/KTR5/DIT1/MCD4/GPI19/IRS4/ECM5/YEH2/ACK1/KTR3/BMH2/SUR7/ECM18/PEP4/OSW5/CDA2/PIR3/SNG1/EXG1/ECM4/TUS1/FMP45",36
"GO:0016042","GO:0016042","lipid catabolic process","12/462","44/3901",0.0039466810921467,0.137131506519193,0.129313978641599,"PDH1/POX1/ECI1/NTE1/YEH2/IAH1/POT1/FOX2/LPX1/CIT3/MDH3/EHD3",12
"GO:0006820","GO:0006820","anion transport","28/462","144/3901",0.00484064089139037,0.163404227095774,0.154088956425579,"VBA1/PHO84/GIT1/TNA1/AGP1/UPS2/ADY2/TPC1/MCD4/YMD8/TAT2/NEO1/GEF1/CTP1/AGP2/DOA4/PXA1/FEX2/PHO88/PXA2/LEM3/ACB1/FAT3/SNG1/JEN1/DAL5/ERS1/PUT4",28
"GO:0006259","GO:0006259","DNA metabolic process","66/462","413/3901",0.00485211272783249,0.163404227095774,0.154088956425579,"SGS1/POL1/DAL1/RNR1/MND1/MND2/MCD1/CDC6/MCM3/DMC1/SMC1/DNA2/PRI2/FUN30/RIF1/RAD53/SIN3/DPB2/MCM4/SLD2/EXO1/CDC45/PSF1/RAD26/POL30/CTF4/POL12/MSH5/TOP3/TEL1/OGG1/IES2/SAE2/RNH202/NAM7/RAD54/MSH3/CTF18/ABF1/POL3/BMH2/MPH1/SAW1/CSM3/DOA4/MRC1/EBS1/EST3/MMS2/TOP2/REC102/MCM6/REC107/HIM1/SAE3/EAF3/CLB5/REC114/STM1/ELG1/SPO11/TOF1/MCM10/DIA2/MRE11/YKU80",66
"GO:0006082","GO:0006082","organic acid metabolic process","56/462","340/3901",0.00494582686529451,0.164036591032268,0.154685270858733,"PHO84/PUT2/SHM2/VTC1/GPM1/FAU1/SDH4/CYS3/ADE6/HIS3/PDH1/SWI4/HER2/POX1/CIT1/JLP1/MSD1/ECI1/SER2/ARO8/GCV2/TDA9/GDH2/BAT1/IAH1/LEU4/GLK1/POT1/FOX2/HSP31/PUT1/ARG7/HIS5/DFR1/URA2/MET7/ALD6/ACS1/GUA1/MDH1/CIT3/LYS9/TRP1/MDH3/ARG1/DLD1/EHD3/ALD4/MRI1/MET8/ALD5/FOL2/MET13/DUG3/CAT2/LAT1",56
"GO:0006730","GO:0006730","one-carbon metabolic process","6/462","15/3901",0.0052270462010939,0.16814225353947,0.158556879705177,"SHM2/FAU1/GCV2/DFR1/MET7/MET13",6
"GO:0043565","GO:0043565","sequence-specific DNA binding","36/462","199/3901",0.0052711426140271,0.16814225353947,0.158556879705177,"THI2/CDC6/MCM3/SMC1/NRG1/RIF1/RAD53/SIP4/MCM4/SLD2/RME1/CDC45/CTF13/SWI4/TEL1/HCM1/TEC1/TDA9/SUT2/SDD4/ABF1/BMH2/FAP1/TAF2/SFL1/EBS1/EST3/MIG2/COM2/MCM6/MIG1/STM1/MCM10/DIA2/MRE11/YKU80",36
"GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process","11/462","40/3901",0.00532660496375562,0.16814225353947,0.158556879705177,"THI6/THI2/CDC8/URH1/URA3/DCD1/THI20/CDC21/THI13/URA2/PET18",11
"GO:0016491","GO:0016491","oxidoreductase activity","40/462","227/3901",0.00537686512003787,0.16814225353947,0.158556879705177,"PUT2/RNR1/FMO1/COX15/SOR1/NCP1/TSC10/HBN1/AIM17/SDH4/DIT2/ADH6/SCO1/RIB7/POX1/JLP1/FMP46/ERG24/GCV2/TRR1/GDH2/BDH1/FOX2/PUT1/DFR1/ALD6/MPD1/MDH1/LYS9/MDH3/FRD1/DLD1/GPD2/ALD4/MET8/ALD5/CTT1/ECM4/MET13/BDH2",40
"GO:0044427","GO:0044427","chromosomal part","63/462","393/3901",0.00550986120947312,0.169874453345587,0.160190331086387,"SGS1/POL1/MCD1/MCM3/SPT21/SMC1/DNA2/PRI2/SWC3/FUN30/RIF1/SIN3/DPB2/MCM4/CMR1/CDC45/PSF1/CTF13/PLM2/SWP82/SWI4/POL30/CTF4/STB1/POL12/MSH5/TOP3/ASK1/TEL1/ARP7/HCM1/OGG1/ELP2/STU1/IES2/KAR9/ECM5/IRR1/CTF18/SCP160/IOC2/POL3/MPH1/CSM3/MRC1/EBS1/EST3/TOP2/MCM6/SAE3/SAS4/HDA1/RTT103/EAF3/ELG1/STU2/BIR1/TOF1/MCM10/SDC1/DIA2/YKU80/CAC2",63
"GO:0071162","GO:0071162","CMG complex","5/462","11/3901",0.00572418413251918,0.172758692518273,0.162910146920408,"MCM3/MCM4/CDC45/PSF1/MCM6",5
"GO:1903046","GO:1903046","meiotic cell cycle process","37/462","207/3901",0.00576946865532459,0.172758692518273,0.162910146920408,"SGS1/POL1/MND1/MND2/NUD1/DMC1/DNA2/OSW2/DIT2/RME1/EXO1/POL30/SPS22/DIT1/FUS3/MSH5/TOP3/SAE2/MSH3/SCP160/BMH2/CSM3/SUR7/TOP2/REC102/REC107/SAE3/OSW5/CDA2/CLB5/REC114/MEK1/RIM11/SPO11/UBI4/MRE11/FMP45",37
"GO:0030466","GO:0030466","chromatin silencing at silent mating-type cassette","12/462","46/3901",0.00584017507827877,0.172758692518273,0.162910146920408,"MCM3/SPT21/FUN30/RIF1/SIN3/POL30/NAM7/SCP160/ABF1/MRC1/MCM10/DIA2",12
"GO:0044454","GO:0044454","nuclear chromosome part","47/462","280/3901",0.00688787780339963,0.196647673545609,0.185437276248678,"POL1/MCD1/MCM3/SMC1/DNA2/PRI2/SWC3/RIF1/SIN3/DPB2/MCM4/CMR1/CDC45/PSF1/CTF13/PLM2/SWP82/SWI4/CTF4/STB1/POL12/MSH5/ASK1/ARP7/HCM1/IES2/KAR9/ECM5/IRR1/CTF18/IOC2/POL3/CSM3/MRC1/TOP2/MCM6/SAE3/SAS4/HDA1/RTT103/EAF3/STU2/BIR1/TOF1/MCM10/DIA2/YKU80",47
"GO:0043436","GO:0043436","oxoacid metabolic process","55/462","338/3901",0.00690931853937073,0.196647673545609,0.185437276248678,"PHO84/PUT2/SHM2/VTC1/GPM1/FAU1/SDH4/CYS3/ADE6/HIS3/PDH1/SWI4/HER2/POX1/CIT1/MSD1/ECI1/SER2/ARO8/GCV2/TDA9/GDH2/BAT1/IAH1/LEU4/GLK1/POT1/FOX2/HSP31/PUT1/ARG7/HIS5/DFR1/URA2/MET7/ALD6/ACS1/GUA1/MDH1/CIT3/LYS9/TRP1/MDH3/ARG1/DLD1/EHD3/ALD4/MRI1/MET8/ALD5/FOL2/MET13/DUG3/CAT2/LAT1",55
"GO:0022414","GO:0022414","reproductive process","58/462","360/3901",0.00691725484833799,0.196647673545609,0.185437276248678,"SGS1/POL1/MND1/MND2/NUD1/DMC1/DNA2/OSW2/DSE1/DIT2/SIN3/GIN4/RME1/EXO1/ADY2/SPA2/POL30/SPS22/STB1/DIT1/FUS3/MSH5/TOP3/STE4/SAE2/KEL1/SUT2/MSH3/SCP160/BMH2/MPH1/CSM3/SUR7/BUD3/TOP2/REC102/STE5/REC107/SAE3/PTP3/SPC110/JEM1/OSW5/CDA2/MFA1/CLB5/REC114/MEK1/RIM11/SPO11/UBI4/TOF1/MATA1/MRE11/FMP45/AFB1/YKU80/STE3",58
"GO:0044242","GO:0044242","cellular lipid catabolic process","10/462","36/3901",0.00719559385476634,0.199381708203589,0.18801545035572,"PDH1/POX1/ECI1/NTE1/POT1/FOX2/LPX1/CIT3/MDH3/EHD3",10
"GO:0072528","GO:0072528","pyrimidine-containing compound biosynthetic process","10/462","36/3901",0.00719559385476634,0.199381708203589,0.18801545035572,"THI6/THI2/CDC8/URH1/URA3/DCD1/THI20/CDC21/THI13/URA2",10
"GO:0015849","GO:0015849","organic acid transport","16/462","71/3901",0.00745560896160634,0.200197936318473,0.188785147325395,"VBA1/TNA1/AGP1/ADY2/TAT2/CTP1/AGP2/PXA1/PDR12/PXA2/ACB1/FAT3/JEN1/DAL5/ERS1/PUT4",16
"GO:0046395","GO:0046395","carboxylic acid catabolic process","15/462","65/3901",0.00751867882378458,0.200197936318473,0.188785147325395,"PUT2/PDH1/SWI4/POX1/ECI1/GCV2/GDH2/BAT1/POT1/FOX2/PUT1/CIT3/MDH3/DLD1/EHD3",15
"GO:0061077","GO:0061077","chaperone-mediated protein folding","6/462","16/3901",0.00754148724593313,0.200197936318473,0.188785147325395,"HSP10/TCP1/CCT2/CCT8/CCT5/CCT3",6
