"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005886","GO:0005886","plasma membrane","88/645","338/3901",2.19426075942732e-06,0.000334273485472887,0.000319478048027356,"STL1/VBA1/THI73/QDR2/TNA1/SHO1/PHO84/GAS1/YCP4/RIM9/GAS5/RIM8/ATO2/NCP1/TRK1/UGA4/PDR12/GAS4/SNQ2/ARN1/MSB2/PHM7/IMD3/ADY2/CYR1/ITR2/SPS22/DUR3/PTR2/SAC6/FAT3/JEN1/SFK1/PPX1/HSP12/MEP2/FUI1/FRD1/AXL2/PHO87/RSB1/RGI1/SKT5/NEO1/PUT4/SSA1/NPR1/MEP3/TPO3/YEH2/GEF1/PFY1/GEX1/LEM3/FEN2/FPS1/CAP2/ASG7/FEX2/RAX2/STE4/YOR1/YVC1/SAM3/UGP1/ARN2/ATO3/FLO1/YCT1/PMC1/IRA2/AVO2/GIS4/SLA2/PEP4/HNM1/YJU3/LDB19/BZZ1/KRE6/ERS1/YAP1801/ENA5/PDR16/YPS1/PTK2/VHT1/STE3",88
"GO:0005618","GO:0005618","cell wall","26/645","63/3901",2.31131191338211e-06,0.000334273485472887,0.000319478048027356,"SCW11/GAS1/CCW12/GAS5/LDS1/GAS4/CTS1/DSE2/SPR3/SPS22/EGT2/CDC11/OSW1/SSA1/CRH1/ATH1/CWP1/RAX2/CRR1/PHO12/EXG1/FLO1/UTH1/SPR28/PEP4/YPS1",26
"GO:0030312","GO:0030312","external encapsulating structure","26/645","63/3901",2.31131191338211e-06,0.000334273485472887,0.000319478048027356,"SCW11/GAS1/CCW12/GAS5/LDS1/GAS4/CTS1/DSE2/SPR3/SPS22/EGT2/CDC11/OSW1/SSA1/CRH1/ATH1/CWP1/RAX2/CRR1/PHO12/EXG1/FLO1/UTH1/SPR28/PEP4/YPS1",26
"GO:0009073","GO:0009073","aromatic amino acid family biosynthetic process","14/645","24/3901",3.86281482306838e-06,0.000525797264740014,0.000502524702369453,"ARO1/HIS2/HIS1/HIS3/ARO3/ARO7/HIS7/HIS5/TRP3/TRP2/ARO2/ARO8/HIS4/TRP5",14
"GO:0009277","GO:0009277","fungal-type cell wall","25/645","61/3901",4.21918617751272e-06,0.000542399823042468,0.000518392406956387,"SCW11/GAS1/CCW12/GAS5/LDS1/GAS4/CTS1/DSE2/SPR3/SPS22/EGT2/CDC11/SSA1/CRH1/ATH1/CWP1/RAX2/CRR1/PHO12/EXG1/FLO1/UTH1/SPR28/PEP4/YPS1",25
"GO:0016042","GO:0016042","lipid catabolic process","20/645","44/3901",5.95443281121922e-06,0.000725187238166383,0.000693089381516431,"PAH1/AIM45/LDH1/PDH1/ROG1/IAH1/FMP30/CIT3/EHD3/YEH2/EGH1/POX1/ADR1/NTE1/POT1/ICL2/MDH3/LPX1/FOX2/YJU3",20
"GO:0016829","GO:0016829","lyase activity","29/645","78/3901",7.42732624560934e-06,0.000836694871535493,0.000799661522583847,"PCK1/ARO1/PDH1/URA3/HIS3/MAE1/CYS3/CYR1/HSP31/HIS7/ARG4/TRP3/PSD1/TRP2/ARO2/OGG1/SPE1/RIB3/ICL2/FAS1/SEN2/GLY1/FOX2/NCE103/ILV3/TRP5/SNO3/PHR1/SEN34",29
"GO:0072488","GO:0072488","ammonium transmembrane transport","10/645","14/3901",7.59316866994181e-06,0.000836694871535493,0.000799661522583847,"ATO2/ADY2/DUR3/MEP2/MEP3/TPO3/SAM3/ATO3/CRC1/HNM1",10
"GO:0071554","GO:0071554","cell wall organization or biogenesis","56/645","195/3901",8.59899769074432e-06,0.000904458211653744,0.000864425557332719,"DIT2/DIT1/PTP2/TEP1/SCW11/GAS1/CCW12/GAS5/LDS1/GIP1/LRE1/OSW2/GAS4/MSB2/MNN5/CTS1/DSE1/DSE2/ECM9/IRS4/PMT4/SPS22/ECM5/SPS1/GPI19/OSW1/SKT5/PCM1/YEH2/ACK1/SSP1/PMT7/CRH1/GPI13/CWP1/ANP1/CRR1/GFA1/PKH3/ECM18/EXG1/UTH1/AVO2/SLA2/PGU1/SMK1/FLC2/PEP4/WSC4/ARP2/KRE6/RPI1/ECM14/MHP1/YPS1/OSW5",56
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","16/645","32/3901",1.14910263141456e-05,0.001156097169171,0.00110492660347918,"PAH1/AIM45/PDH1/CIT3/SOK2/EHD3/XBP1/POX1/DAL81/ADR1/UGA2/POT1/ICL2/MDH3/AAT1/FOX2",16
"GO:0016798","GO:0016798","hydrolase activity, acting on glycosyl bonds","18/645","39/3901",1.34899592949536e-05,0.00130065690868845,0.00124308791573235,"SCW11/URH1/CTS1/DSE2/MNL1/EGT2/EGH1/MAG1/CRH1/ATH1/MNS1/OGG1/CRR1/EXG1/CTS2/UTH1/PGU1/KRE6",18
"GO:0045229","GO:0045229","external encapsulating structure organization","47/645","159/3901",2.06147067656351e-05,0.00183470890214152,0.00175350198034815,"DIT2/DIT1/TEP1/SCW11/GAS1/CCW12/GAS5/LDS1/GIP1/LRE1/OSW2/GAS4/MSB2/CTS1/DSE1/DSE2/ECM9/IRS4/PMT4/SPS22/ECM5/SPS1/GPI19/OSW1/PCM1/ACK1/SSP1/PMT7/CRH1/GPI13/CWP1/CRR1/ECM18/EXG1/UTH1/AVO2/SLA2/PGU1/SMK1/PEP4/WSC4/ARP2/KRE6/ECM14/MHP1/YPS1/OSW5",47
"GO:0071555","GO:0071555","cell wall organization","47/645","159/3901",2.06147067656351e-05,0.00183470890214152,0.00175350198034815,"DIT2/DIT1/TEP1/SCW11/GAS1/CCW12/GAS5/LDS1/GIP1/LRE1/OSW2/GAS4/MSB2/CTS1/DSE1/DSE2/ECM9/IRS4/PMT4/SPS22/ECM5/SPS1/GPI19/OSW1/PCM1/ACK1/SSP1/PMT7/CRH1/GPI13/CWP1/CRR1/ECM18/EXG1/UTH1/AVO2/SLA2/PGU1/SMK1/PEP4/WSC4/ARP2/KRE6/ECM14/MHP1/YPS1/OSW5",47
"GO:0009062","GO:0009062","fatty acid catabolic process","11/645","18/3901",2.41890678285765e-05,0.00207309270204912,0.00198133456170913,"PAH1/AIM45/PDH1/CIT3/EHD3/POX1/ADR1/POT1/ICL2/MDH3/FOX2",11
"GO:0044282","GO:0044282","small molecule catabolic process","32/645","96/3901",3.42904986930923e-05,0.00283386478485056,0.00270843375015741,"PUT2/PAH1/URH1/AIM45/PDH1/JLP1/THI20/HSP31/DUR3/CIT3/PUT1/PGM2/SOK2/EHD3/DDP1/XBP1/AAT2/POX1/DAL81/ADR1/UGA2/POT1/GDH2/ICL2/PUT3/GLY1/MDH3/AAT1/FOX2/ALD5/SNF2/KGD2",32
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","24/645","64/3901",3.88240447215178e-05,0.00309789101674456,0.00296077379164824,"VBA1/QDR2/TNA1/PHO84/GAS1/GAS5/TRK1/UGA4/GAS4/ARN1/MSB2/DUR3/AXL2/GEF1/GEX1/FEX2/YVC1/ARN2/PMC1/IRA2/PEP4/HNM1/YPS1/STE3",24
"GO:0016054","GO:0016054","organic acid catabolic process","24/645","66/3901",6.94162312590659e-05,0.00535430530444929,0.0051173158552736,"PUT2/PAH1/AIM45/PDH1/JLP1/CIT3/PUT1/SOK2/EHD3/XBP1/AAT2/POX1/DAL81/ADR1/UGA2/POT1/GDH2/ICL2/PUT3/GLY1/MDH3/AAT1/FOX2/KGD2",24
"GO:0006536","GO:0006536","glutamate metabolic process","9/645","14/3901",7.98570875038949e-05,0.00596094517690364,0.00569710495231522,"PUT2/PUT1/GDH3/IDH1/UGA2/IDH2/GDH2/PUT3/AAT1",9
"GO:0005576","GO:0005576","extracellular region","21/645","55/3901",8.70630743001244e-05,0.00629574856032775,0.00601708944422899,"MF(ALPHA)1/SCW11/GAS1/CCW12/GAS5/MSB2/CTS1/DSE2/EGT2/SSA1/CRH1/CWP1/EXG1/FLO1/CTS2/UTH1/PRY2/PGU1/PEP4/ECM14/YPS1",21
"GO:0004553","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","14/645","30/3901",0.000107829010822815,0.00756110094072709,0.00722643546216058,"SCW11/CTS1/DSE2/MNL1/EGT2/EGH1/CRH1/ATH1/MNS1/CRR1/EXG1/CTS2/PGU1/KRE6",14
"GO:0046395","GO:0046395","carboxylic acid catabolic process","23/645","65/3901",0.000158676154785749,0.0105297482253215,0.0100636860398492,"PUT2/PAH1/AIM45/PDH1/CIT3/PUT1/SOK2/EHD3/XBP1/AAT2/POX1/DAL81/ADR1/UGA2/POT1/GDH2/ICL2/PUT3/GLY1/MDH3/AAT1/FOX2/KGD2",23
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","16/645","38/3901",0.000159265854747732,0.0105297482253215,0.0100636860398492,"PUT2/ARO1/MAE1/ARO3/ARO7/PUT1/GDH3/AAT2/IDH1/ARO2/UGA2/IDH2/GDH2/PUT3/AAT1/KGD2",16
"GO:0009272","GO:0009272","fungal-type cell wall biogenesis","23/645","66/3901",0.000206419834811649,0.0132682082709488,0.012680937805242,"DIT2/DIT1/TEP1/GAS1/GAS5/LDS1/GIP1/OSW2/GAS4/SPS22/SPS1/OSW1/SKT5/PCM1/SSP1/CRR1/GFA1/UTH1/SMK1/FLC2/ARP2/RPI1/OSW5",23
"GO:0009084","GO:0009084","glutamine family amino acid biosynthetic process","12/645","25/3901",0.000242964578392077,0.015195136064845,0.0145225769331936,"PUT2/ARG3/PRO2/ARG7/PUT1/ARG4/ARG2/ARG1/GDH3/IDH1/URA2/IDH2",12
"GO:0009072","GO:0009072","aromatic amino acid family metabolic process","14/645","32/3901",0.000252705296567424,0.0153884225330795,0.0147073082572897,"ARO1/HIS2/HIS1/HIS3/ARO3/ARO7/HIS7/HIS5/TRP3/TRP2/ARO2/ARO8/HIS4/TRP5",14
"GO:0044242","GO:0044242","cellular lipid catabolic process","15/645","36/3901",0.000293452178470131,0.0174114959225611,0.0166408374349729,"PAH1/AIM45/PDH1/FMP30/CIT3/EHD3/POX1/ADR1/NTE1/POT1/ICL2/MDH3/LPX1/FOX2/YJU3",15
"GO:0030476","GO:0030476","ascospore wall assembly","15/645","37/3901",0.000419508765765512,0.0225754252088696,0.0215762035954306,"DIT2/DIT1/TEP1/LDS1/GIP1/OSW2/GAS4/SPS22/SPS1/OSW1/SSP1/CRR1/SMK1/ARP2/OSW5",15
"GO:0042244","GO:0042244","spore wall assembly","15/645","37/3901",0.000419508765765512,0.0225754252088696,0.0215762035954306,"DIT2/DIT1/TEP1/LDS1/GIP1/OSW2/GAS4/SPS22/SPS1/OSW1/SSP1/CRR1/SMK1/ARP2/OSW5",15
"GO:0070590","GO:0070590","spore wall biogenesis","15/645","37/3901",0.000419508765765512,0.0225754252088696,0.0215762035954306,"DIT2/DIT1/TEP1/LDS1/GIP1/OSW2/GAS4/SPS22/SPS1/OSW1/SSP1/CRR1/SMK1/ARP2/OSW5",15
"GO:0070591","GO:0070591","ascospore wall biogenesis","15/645","37/3901",0.000419508765765512,0.0225754252088696,0.0215762035954306,"DIT2/DIT1/TEP1/LDS1/GIP1/OSW2/GAS4/SPS22/SPS1/OSW1/SSP1/CRR1/SMK1/ARP2/OSW5",15
"GO:0019740","GO:0019740","nitrogen utilization","10/645","20/3901",0.000539576301890412,0.0283768082403276,0.027120808858176,"ATO2/ADY2/MEP2/NPR1/MEP3/GDH3/DAL81/MKS1/ATO3/UME6",10
"GO:0070726","GO:0070726","cell wall assembly","15/645","38/3901",0.000589232403385801,0.0296409517703205,0.0283289995312029,"DIT2/DIT1/TEP1/LDS1/GIP1/OSW2/GAS4/SPS22/SPS1/OSW1/SSP1/CRR1/SMK1/ARP2/OSW5",15
"GO:0071940","GO:0071940","fungal-type cell wall assembly","15/645","38/3901",0.000589232403385801,0.0296409517703205,0.0283289995312029,"DIT2/DIT1/TEP1/LDS1/GIP1/OSW2/GAS4/SPS22/SPS1/OSW1/SSP1/CRR1/SMK1/ARP2/OSW5",15
"GO:0005887","GO:0005887","integral component of plasma membrane","18/645","50/3901",0.0006417524895119,0.0315960693772455,0.0301975807494849,"VBA1/QDR2/TNA1/PHO84/TRK1/UGA4/ARN1/MSB2/DUR3/AXL2/GEF1/GEX1/FEX2/YVC1/ARN2/PMC1/HNM1/STE3",18
"GO:0015718","GO:0015718","monocarboxylic acid transport","10/645","21/3901",0.000879407415609366,0.0423947658275015,0.0405183109691947,"ATO2/UGA4/ADY2/FAT3/JEN1/PUT4/FEN2/FPS1/ATO3/VHT1",10
"GO:0071852","GO:0071852","fungal-type cell wall organization or biogenesis","39/645","147/3901",0.00117607191536553,0.0555393961664458,0.0530811405839524,"DIT2/DIT1/TEP1/GAS1/CCW12/GAS5/LDS1/GIP1/LRE1/OSW2/GAS4/MSB2/IRS4/PMT4/SPS22/SPS1/OSW1/SKT5/PCM1/ACK1/SSP1/PMT7/CRH1/CWP1/CRR1/GFA1/EXG1/UTH1/AVO2/SLA2/SMK1/FLC2/PEP4/ARP2/KRE6/RPI1/MHP1/YPS1/OSW5",39
"GO:0006635","GO:0006635","fatty acid beta-oxidation","7/645","12/3901",0.00120607820176837,0.05581729917784,0.0533467431982176,"AIM45/EHD3/POX1/ADR1/POT1/MDH3/FOX2",7
"GO:0016830","GO:0016830","carbon-carbon lyase activity","12/645","29/3901",0.00127721161654687,0.0579503466801856,0.0553853788723423,"PCK1/URA3/MAE1/HIS7/TRP3/PSD1/TRP2/SPE1/RIB3/ICL2/GLY1/PHR1",12
"GO:0042546","GO:0042546","cell wall biogenesis","25/645","83/3901",0.00135117646296827,0.0593959868906352,0.0567670329150819,"DIT2/DIT1/TEP1/GAS1/GAS5/LDS1/GIP1/OSW2/GAS4/SPS22/SPS1/OSW1/SKT5/PCM1/YEH2/SSP1/ANP1/CRR1/GFA1/UTH1/SMK1/FLC2/ARP2/RPI1/OSW5",25
"GO:0032787","GO:0032787","monocarboxylic acid metabolic process","35/645","129/3901",0.00136040937994973,0.0593959868906352,0.0567670329150819,"PAH1/AIM45/GCR2/ISA1/PDH1/PPT2/IAH1/MAE1/SPE3/TDA9/HSP31/CIT3/ACS1/SOK2/EHD3/XBP1/AAT2/POX1/DAL81/ADR1/UGA2/SPE1/POT1/CAT2/ICL2/FAS1/MDH3/GPM3/AAT1/FOX2/CRC1/BIO3/ALD5/PDB1/ACC1",35
"GO:0055114","GO:0055114","oxidation-reduction process","70/645","304/3901",0.00142624654781808,0.0611173057713153,0.0584121636835434,"SOR1/PUT2/DIT2/FMO1/PAH1/JAC1/RIB7/YCP4/ARO1/NCP1/ADH6/AIM45/SRX1/AIM17/JLP1/CIR2/ATF1/MET1/ERG1/IMD3/HAP2/PRO2/MAE1/PRM4/TRR1/MET3/TDA3/CIT3/PUT1/FRE8/FRD1/IRC21/ACS1/RGI1/PGM2/EHD3/MDH1/GDH3/POX1/IDH1/ADR1/ARO2/GPD2/UGA2/URA1/MPD1/SER3/POT1/RIB3/MET13/LIA1/IDH2/UGP1/GDH2/CBR1/JHD1/HIS4/FAS1/CTT1/MDH3/PUF3/FOX2/ALD5/LYS12/PDB1/LYS2/AGC1/KGD2/LSC1/ARA1",70
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","16/645","45/3901",0.00148130628765163,0.0623225954477431,0.0595641054613602,"SOR1/RIB7/ARO1/ADH6/IMD3/MAE1/MDH1/IDH1/GPD2/SER3/IDH2/HIS4/MDH3/FOX2/LYS12/ARA1",16
"GO:0031505","GO:0031505","fungal-type cell wall organization","34/645","125/3901",0.00151401615864699,0.0625613105555204,0.0597922546864161,"DIT2/DIT1/TEP1/GAS1/CCW12/GAS5/LDS1/GIP1/LRE1/OSW2/GAS4/MSB2/IRS4/PMT4/SPS22/SPS1/OSW1/ACK1/SSP1/PMT7/CRH1/CWP1/CRR1/EXG1/UTH1/AVO2/SLA2/SMK1/PEP4/ARP2/KRE6/MHP1/YPS1/OSW5",34
"GO:0031225","GO:0031225","anchored component of membrane","12/645","30/3901",0.00181449051599336,0.0736619483159409,0.0704015618486066,"GAS1/CCW12/GAS5/GAS4/DSE2/SPS22/EGT2/CRH1/CWP1/FLO1/PEP4/YPS1",12
"GO:0006541","GO:0006541","glutamine metabolic process","8/645","16/3901",0.00199040022282115,0.0767631019268023,0.0733654538271445,"HIS7/ADE6/GDH3/TRP3/URA2/GFA1/GUA1/SNO3",8
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","8/645","16/3901",0.00199040022282115,0.0767631019268023,0.0733654538271445,"PUT2/PUT1/SOK2/XBP1/UGA2/GDH2/PUT3/AAT1",8
"GO:0009986","GO:0009986","cell surface","8/645","16/3901",0.00199040022282115,0.0767631019268023,0.0733654538271445,"GAS1/GAS5/GAS4/MSB2/EXG1/UTH1/PEP4/YPS1",8
"GO:0019395","GO:0019395","fatty acid oxidation","7/645","13/3901",0.00224339765439106,0.0807260591879466,0.0771530047554364,"AIM45/EHD3/POX1/ADR1/POT1/MDH3/FOX2",7
"GO:0034440","GO:0034440","lipid oxidation","7/645","13/3901",0.00224339765439106,0.0807260591879466,0.0771530047554364,"AIM45/EHD3/POX1/ADR1/POT1/MDH3/FOX2",7
"GO:0000105","GO:0000105","histidine biosynthetic process","6/645","10/3901",0.00230247186966486,0.0807260591879466,0.0771530047554364,"HIS2/HIS1/HIS3/HIS7/HIS5/HIS4",6
"GO:0006547","GO:0006547","histidine metabolic process","6/645","10/3901",0.00230247186966486,0.0807260591879466,0.0771530047554364,"HIS2/HIS1/HIS3/HIS7/HIS5/HIS4",6
"GO:0017001","GO:0017001","antibiotic catabolic process","6/645","10/3901",0.00230247186966486,0.0807260591879466,0.0771530047554364,"PDH1/CIT3/ADR1/ICL2/CTT1/ALD5",6
"GO:0052803","GO:0052803","imidazole-containing compound metabolic process","6/645","10/3901",0.00230247186966486,0.0807260591879466,0.0771530047554364,"HIS2/HIS1/HIS3/HIS7/HIS5/HIS4",6
"GO:0008154","GO:0008154","actin polymerization or depolymerization","11/645","27/3901",0.00235714545520628,0.0814094713932436,0.0778061681286471,"PFY1/PIN3/CAP2/SRV2/TPM2/ARC15/BNR1/ARP2/BZZ1/BUD14/AIM3",11
"GO:0042737","GO:0042737","drug catabolic process","12/645","31/3901",0.00252410277846098,0.0858937327846867,0.082091949497624,"DAL1/PDH1/CTS1/THI20/CIT3/ADR1/ICL2/CTS2/CTT1/PGU1/ALD5/KGD2",12
